ID TIME BLK #BLOCKS
217 17.144 3 1
217 27.782 3 1
217 35.525 4 1
217 49.953 5 1
217 62.968 6 1
217 76.617 7 1
217 100.433 8 3
217 122.231 10 3
217 157.682 12 3
217 189.235 14 2
217 196.09 15 1
217 199.833 15 1
217 210.893 16 1
217 217.757 16 1
217 226.465 17 1
217 240.365 17 1
217 263.672 18 2
217 289.751 19 1
217 308.365 21 1
217 316.033 21 1
217 323.126 22 1
217 334.847 23 1
217 348.332 24 1
217 364.031 25 1
217 381.043 26 1
217 393.148 27 1
217 399.9 27 1
217 407.227 28 1
217 425.01 29 1
217 432.606 29 1
217 443.104 30 1
217 456.999 31 1
217 467.599 31 1
217 473.645 32 1
217 485.207 33 1
217 500.998 34 1
217 514.682 35 1
217 529.805 36 1
217 550.8 37 1
217 563.303 38 1
217 590.175 39 1
217 594.931 40 1
