ID TIME BLK #BLOCKS
210 15.452 4 1
210 19.082 4 1
210 30.723 5 1
210 74.867 7 2
210 80.513 8 1
210 85.41 8 1
210 101.228 9 1
210 111.677 9 1
210 116.786 10 1
210 125.77 10 1
210 140.012 11 1
210 159.319 12 1
210 170.945 13 1
210 176.992 14 1
210 191.153 15 1
210 205.507 16 1
210 221.812 17 1
210 236.558 18 2
210 245.792 18 1
210 251.418 19 1
210 266.96 20 1
210 282.109 21 1
210 286.594 21 1
210 315.145 22 1
210 321.719 23 1
210 332.431 24 1
210 394.409 27 4
210 400.428 28 1
210 426.203 29 1
210 465.257 30 1
210 505.058 31 1
210 519.957 32 1
210 544.759 33 2
