ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
224 13.041 3 0 0 [] []
224 18.525 4 2 1 ['210', '211'] ['210']
224 24.514 4 1 2 ['226'] ['211', '210']
224 29.977 4 1 3 ['226'] ['211', '210', '226']
224 35.623 5 1 3 ['209'] ['210', '226', '209']
224 41.185 5 0 2 [] ['210', '209']
224 46.472 6 0 1 [] ['209']
224 51.709 6 0 2 [] ['210', '209']
224 56.755 6 0 0 [] []
224 61.779 6 0 0 [] []
224 67.057 6 0 0 [] []
224 72.345 6 0 0 [] []
224 77.676 6 0 1 [] ['213']
224 83.006 6 2 2 ['213', '222'] ['213', '222']
224 88.412 7 0 2 [] ['213', '222']
224 93.636 7 1 2 ['213'] ['213', '222']
224 98.875 7 0 0 [] []
224 104.166 7 0 0 [] []
224 109.476 7 1 1 ['214'] ['214']
224 114.753 7 0 0 [] []
224 120.05 7 0 0 [] []
224 125.353 7 0 0 [] []
224 130.69 7 0 0 [] []
224 135.784 7 0 1 [] ['213']
224 141.1 9 0 0 [] []
224 146.33 9 0 1 [] ['213']
224 151.628 9 1 1 ['213'] ['213']
224 156.909 9 1 0 ['213'] []
224 162.214 9 0 0 [] []
224 167.497 9 0 0 [] []
224 172.814 9 0 0 [] []
224 177.867 10 1 1 ['211'] ['211']
224 183.31 10 0 0 [] []
224 188.545 10 0 0 [] []
224 193.83 10 0 0 [] []
224 199.146 10 1 1 ['214'] ['214']
224 204.422 10 1 0 ['211'] []
224 209.786 10 1 1 ['209'] ['209']
224 215.116 10 1 2 ['213'] ['213', '209']
224 220.555 12 1 3 ['218'] ['213', '218', '209']
224 225.698 13 0 1 [] ['218']
224 230.771 13 1 0 ['213'] []
224 236.086 13 0 0 [] []
224 241.419 13 0 0 [] []
224 246.689 13 1 1 ['222'] ['222']
224 251.952 13 1 2 ['209'] ['222', '209']
224 257.152 12 0 1 [] ['209']
224 262.345 14 0 0 [] []
224 267.664 14 0 0 [] []
224 272.978 14 0 0 [] []
224 278.306 14 0 0 [] []
224 283.658 14 0 0 [] []
224 288.947 14 0 0 [] []
224 294.246 14 1 1 ['217'] ['217']
224 299.494 16 0 1 [] ['217']
224 304.8 16 0 0 [] []
224 310.119 16 2 2 ['213', '214'] ['213', '214']
224 315.319 16 0 2 [] ['213', '214']
224 320.656 16 1 2 ['218'] ['214', '218']
224 326.004 16 0 0 [] []
224 331.309 16 0 0 [] []
224 336.693 16 1 0 ['213'] []
224 341.963 16 0 0 [] []
224 347.013 16 0 0 [] []
224 352.324 16 0 0 [] []
224 357.627 16 0 0 [] []
224 362.952 16 0 0 [] []
224 368.269 16 0 0 [] []
224 373.569 16 0 0 [] []
224 378.737 16 0 1 [] ['209']
224 384.064 16 1 1 ['213'] ['222']
224 389.367 19 1 1 ['209'] ['213']
224 394.692 20 0 0 [] []
224 399.814 20 1 1 ['217'] ['217']
224 405.163 20 0 1 [] ['217']
224 411.0 21 1 2 ['226'] ['217', '226']
224 416.204 21 0 1 [] ['226']
224 421.471 21 0 0 [] []
224 426.8 21 1 1 ['209'] ['209']
224 431.891 22 0 1 [] ['209']
224 437.165 22 0 1 [] ['218']
224 442.657 22 1 2 ['209'] ['218', '210']
224 448.127 23 0 2 [] ['218', '210']
224 453.461 23 1 1 ['211'] ['211']
224 458.771 23 0 1 [] ['211']
224 466.26 24 0 2 [] ['211', '214']
224 471.629 24 0 2 [] ['214', '218']
224 476.983 25 0 1 [] ['218']
224 482.254 25 0 1 [] ['218']
224 487.539 26 1 1 ['209'] ['209']
224 493.012 26 0 1 [] ['209']
224 498.258 26 0 0 [] []
224 503.546 26 0 0 [] []
224 508.859 26 0 0 [] []
224 514.221 26 0 1 [] ['218']
224 519.383 27 0 1 [] ['218']
224 524.413 27 0 0 [] []
224 529.753 27 0 0 [] []
224 535.039 27 0 0 [] []
224 540.372 27 0 0 [] []
224 545.68 27 0 0 [] []
224 551.009 27 0 0 [] []
224 556.484 27 0 1 [] ['217']
224 561.784 29 0 2 [] ['217', '218']
224 567.109 29 1 1 ['217'] ['218']
224 572.275 29 0 0 [] []
224 577.466 29 0 0 [] []
224 582.765 29 0 0 [] []
224 588.088 29 0 0 [] []
224 593.504 29 2 2 ['210', '217'] ['217', '210']
224 599.042 31 1 2 ['210'] ['217', '210']
224 604.134 31 1 1 ['210'] ['210']
224 609.177 32 1 1 ['210'] ['210']
224 614.816 32 0 1 [] ['210']
224 620.02 33 2 2 ['211', '210'] ['211', '210']
224 625.485 33 0 1 [] ['211']
224 630.774 33 1 1 ['210'] ['210']
224 636.776 34 1 0 ['210'] []
224 641.948 34 1 0 ['210'] []
224 647.244 34 1 1 ['210'] ['217']
224 652.553 34 1 1 ['210'] ['217']
224 657.848 34 1 0 ['210'] []
224 663.201 34 1 2 ['210'] ['214', '210']
224 668.524 36 1 1 ['210'] ['210']
224 673.842 36 1 1 ['210'] ['210']
224 679.269 36 1 2 ['210'] ['218', '210']
224 684.746 37 1 2 ['210'] ['218', '210']
224 689.871 37 1 2 ['210'] ['218', '210']
224 695.269 37 0 2 [] ['218', '210']
224 700.38 38 1 2 ['210'] ['218', '210']
224 705.713 38 0 2 [] ['218', '210']
224 710.77 38 1 1 ['210'] ['218']
224 716.489 39 2 2 ['211', '210'] ['211', '218']
224 721.959 39 1 2 ['210'] ['211', '218']
224 727.744 39 2 4 ['217', '209'] ['211', '217', '218', '209']
224 734.7 40 1 3 ['209'] ['211', '217', '209']
224 740.581 40 1 3 ['217'] ['211', '217', '209']
224 746.693 41 0 3 [] ['211', '217', '209']
224 752.162 41 0 2 [] ['211', '209']
224 757.583 41 0 1 [] ['209']
224 763.02 42 0 1 [] ['217']
224 768.382 42 1 0 ['210'] []
224 773.552 42 1 1 ['210'] ['210']
224 778.951 43 1 1 ['210'] ['210']
224 784.423 43 0 2 [] ['214', '210']
224 790.051 44 0 2 [] ['214', '210']
224 795.459 44 1 1 ['210'] ['214']
224 800.675 44 0 1 [] ['214']
224 806.064 44 1 2 ['210'] ['214', '210']
224 811.356 45 1 2 ['210'] ['214', '210']
224 816.69 45 1 1 ['210'] ['210']
224 821.855 46 1 1 ['210'] ['210']
224 827.071 46 1 1 ['210'] ['210']
224 832.149 46 1 1 ['210'] ['210']
224 837.402 46 1 0 ['210'] []
224 842.502 46 0 1 [] ['210']
224 848.003 47 0 1 [] ['210']
224 854.262 47 1 1 ['210'] ['218']
224 859.718 48 1 1 ['210'] ['218']
224 864.87 49 0 1 [] ['218']
