ID TIME BLK %CPU CHAINDATASIZE
210 227.804 3 193521 29.44
210 237.687 4 194725 29.48
210 247.719 4 194725 29.47
210 257.823 5 197026 29.54
210 267.725 5 197026 29.53
210 277.728 5 197026 29.56
210 288.365 7 200856 29.61
210 298.35 7 200960 29.68
210 327.707 10 210047 29.9
210 329.309 10 210047 29.91
210 339.049 11 215950 29.99
210 348.355 11 216054 30.06
210 358.24 11 216158 30.06
210 368.269 11 216158 30.05
210 433.887 16 232527 30.35
210 434.586 16 232527 30.35
210 444.249 16 232631 30.37
210 454.255 16 232631 30.36
210 464.273 16 232631 30.34
210 474.696 20 244153 30.37
210 484.668 20 244361 30.44
210 494.31 20 244569 30.45
210 504.318 20 244569 30.43
210 514.291 20 244569 30.46
210 585.784 26 263123 30.76
210 595.706 27 268439 30.84
