ID TIME BLK %CPU CHAINDATASIZE
224 71.805 4 179923 33.36
224 115.229 5 182372 33.52
224 159.344 6 186349 33.65
224 234.201 12 203231 33.91
224 254.507 13 205946 34.09
224 539.528 19 224593 35.32
224 542.096 19 224697 35.33
224 673.318 23 236048 35.73
224 676.696 23 236152 35.76
224 721.549 23 236256 35.84
224 839.457 28 247208 36.3
224 843.72 28 247208 36.33
224 888.723 30 248595 36.39
224 990.127 35 262953 36.94
224 1029.624 37 269749 37.17
224 1129.865 39 274440 37.46
224 1135.381 39 274440 37.5
224 1177.461 39 274440 37.58
224 1224.06 41 286469 37.65
224 1319.76 47 303439 38.07
