ID TIME BLK #BLOCKS
213 17.658 3 1
213 33.199 4 1
213 40.14 4 1
213 51.415 5 1
213 67.499 6 1
213 79.124 7 3
213 96.809 8 2
213 115.632 9 1
213 121.806 10 1
213 139.721 11 4
213 191.908 14 4
213 237.555 17 3
213 253.854 18 2
213 263.192 19 1
213 267.266 19 1
213 277.02 20 1
213 279.454 20 1
213 292.112 21 1
213 295.174 21 1
213 308.902 22 1
213 322.796 23 2
213 337.923 24 1
213 353.336 25 2
213 372.783 26 1
213 392.866 27 1
213 402.137 28 1
213 413.151 29 1
213 422.876 29 1
213 429.025 30 1
213 442.608 31 1
213 455.884 31 1
