ID TIME BLK %CPU CHAINDATASIZE
224 92.786 46 315229 25.02
224 212.575 52 328836 25.52
224 223.883 53 330914 25.62
224 379.829 53 331267 26.05
224 412.656 59 353337 26.26
224 487.138 63 380875 26.49
224 503.255 65 387387 26.62
224 546.207 67 393316 26.83
224 618.3 71 410220 27.16
224 632.487 72 413165 27.26
224 678.659 74 435447 27.42
224 741.875 77 455718 27.9
224 792.114 81 473513 28.2
224 820.914 83 480851 28.37
224 853.385 84 499052 28.47
224 901.199 87 536547 28.71
224 943.645 90 545871 28.85
224 989.815 93 561688 29.2
224 1061.872 97 585837 29.61
224 1096.039 100 604327 29.82
224 1123.233 102 608281 29.97
224 1184.139 105 620147 30.21
224 1223.658 105 667705 30.51
224 1282.704 108 711396 30.82
224 1321.151 110 715559 31.02
224 1362.566 113 728168 31.11
224 1401.55 116 759865 31.39
224 1453.383 119 774202 31.51
224 1516.398 122 784137 31.77
224 1583.763 123 786530 31.91
224 1598.717 124 788694 31.95
