ID TIME BLK #BLOCKS
218 17.511 3 1
218 25.116 3 2
218 45.668 4 5
218 78.005 6 3
218 84.819 7 1
218 90.146 7 1
218 99.743 8 1
218 114.647 9 2
218 149.901 11 3
218 165.623 12 2
218 174.551 13 2
218 200.172 14 1
218 221.841 16 2
218 241.966 17 4
218 253.794 18 1
218 268.609 19 1
218 272.293 19 1
218 278.356 20 1
218 294.593 21 1
218 318.461 22 2
218 332.005 23 1
218 347.56 24 1
218 356.047 25 1
218 368.584 24 2
218 378.42 25 2
218 401.227 26 4
218 421.605 28 3
218 458.421 30 2
218 465.751 30 1
218 508.46 33 3
218 541.097 35 3
218 550.438 36 3
218 564.014 37 1
218 571.271 37 1
218 579.571 38 1
218 597.495 39 1
218 640.013 42 4
218 648.3 42 1
218 656.527 43 1
218 699.4 46 3
