ID TIME BLK #BLOCKS
218 15.742 10 1
218 37.643 11 1
218 118.835 12 1
218 124.771 12 1
218 267.656 14 3
218 285.486 22 8
218 397.124 21 1
218 399.437 22 1
218 558.147 24 2
218 572.556 34 10
218 606.234 37 6
218 619.94 38 1
218 647.196 40 2
218 659.208 41 1
218 675.005 42 1
218 684.896 42 1
218 693.83 43 2
218 707.056 44 1
218 724.558 45 1
218 738.817 46 1
218 817.465 48 2
218 827.369 51 4
218 843.422 52 1
218 898.444 53 1
218 905.25 54 2
218 937.222 56 2
218 949.221 57 1
218 979.369 58 1
218 1027.589 60 2
218 1036.363 61 1
218 1077.814 63 2
218 1096.62 64 1
218 1157.295 66 1
218 1164.596 68 3
218 1201.453 69 2
218 1208.229 70 1
218 1247.284 70 1
218 1258.592 70 3
