ID TIME BLK VOTE
211 91.331 7 1373626
211 103.32 7 None
211 149.989 11 1373626
211 210.262 15 1373626
211 237.113 16 None
211 305.327 21 1373626
211 333.142 23 2257142
211 371.687 25 None
211 418.604 28 None
