ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
210 6.831 2 0 0 0   
210 9.413 2 0 1 1 217  217
210 11.523 2 0 0 0   
210 13.554 2 1 1 1 226 226 226
210 16.091 3 1 1 1 226 226 226
210 18.22 3 1 2 2 226;224 226 226;224
210 20.626 3 1 2 2 226;224 226 226;224
210 22.658 3 1 3 3 226;224;222 226 226;224;222
210 25.243 3 3 4 4 226;224;222;217 222;217;226 217;224;222;226
210 27.481 3 3 4 4 224;222;217;226 222;217;226 217;224;222;226
210 30.091 3 3 3 3 224;222;209 222;217;226 224;209;222
210 33.81 4 3 2 0 209;226 222;217;226 
210 36.45 4 4 1 1 209 222;217;226;209 209
210 39.446 4 4 1 1 209 222;217;226;209 209
210 42.74 4 4 2 2 209;222 222;217;226;209 209;222
210 45.957 4 4 1 1 222 222;217;226;209 222
210 48.974 5 5 1 1 211 211;222;217;226;209 211
210 52.011 5 4 1 0 211 211;222;226;209 
210 56.155 5 3 1 1 222 211;222;209 222
210 59.833 5 3 2 1 211;209 211;222;209 211
210 63.832 6 3 1 0 209 211;222;209 
210 66.308 6 3 0 0  211;222;209 
210 69.185 6 2 0 0  211;209 
210 71.714 6 1 1 1 209 211 209
210 74.278 6 1 1 1 226 211 226
210 77.224 7 2 0 0  211;226 
210 80.73 7 2 2 0 213;217 211;213 
210 83.858 7 2 1 1 213 217;213 213
210 86.488 7 2 1 1 224 217;213 224
210 89.014 7 3 2 2 224;217 217;224;213 217;224
210 92.815 8 3 1 1 217 217;224;213 217
210 95.954 8 3 1 0 224 217;224;213 
210 98.938 8 3 2 1 217;224 217;224;213 224
210 102.859 8 3 1 1 217 217;224;213 217
210 105.907 9 3 1 0 224 217;224;213 
210 108.601 9 3 1 1 217 217;224;213 217
210 112.668 9 4 0 0  217;224;226;213 
210 115.835 9 3 2 2 224;213 217;224;213 224;213
210 118.557 9 3 1 1 213 217;224;213 213
210 121.841 10 3 2 1 213;226 217;224;213 226
210 124.593 10 2 1 1 226 224;213 226
210 127.424 10 2 3 3 226;213;218 218;213 218;213;226
210 130.535 10 2 1 1 213 218;213 213
210 133.241 10 2 1 0 217 218;213 
210 136.819 11 3 2 1 217;213 217;218;213 217
210 139.598 11 3 2 2 217;213 217;218;213 217;213
210 142.828 11 2 1 1 217 218;213 217
210 145.932 11 2 0 0  218;213 
210 148.751 11 2 1 0 217 218;213 
210 151.039 12 2 1 1 217 218;213 217
210 153.789 12 2 1 1 217 218;213 217
210 156.717 12 2 1 0 222 217;218 
210 159.301 12 3 2 1 222;209 222;218;209 222
210 162.376 12 3 1 1 209 222;218;209 209
210 164.875 12 2 2 1 222;209 222;209 209
210 167.747 13 2 1 0 209 222;209 
210 170.407 13 2 2 2 209;222 222;209 209;222
210 174.175 13 2 1 1 209 222;209 209
210 176.712 13 2 1 0 222 222;209 
