ID TIME BLK CHAINDATASIZE %CPU
213 82.824 7 215527 33.18
213 110.825 9 222809 33.48
213 155.808 12 231826 33.95
213 216.548 16 250772 34.58
213 260.149 19 260448 35.03
213 292.21 21 263381 35.36
213 337.269 24 270553 35.81
213 381.405 27 280597 36.25
