ID TIME BLK #BLOCKS
226 16.542 3 1
226 28.752 3 1
226 34.027 4 3
226 44.069 4 3
226 55.025 5 1
226 60.379 5 1
226 70.186 6 1
226 84.344 7 1
226 88.895 7 1
226 98.998 8 1
226 114.09 9 1
226 130.614 10 1
226 159.559 11 3
226 193.06 14 4
226 220.906 16 4
226 271.982 19 3
226 285.285 20 2
226 290.332 20 1
226 294.138 21 1
226 311.288 22 1
226 315.021 22 1
226 325.638 23 1
226 328.156 22 1
226 342.43 23 1
226 358.851 24 1
226 371.275 24 1
226 380.119 25 1
226 389.309 26 1
226 396.645 26 3
226 401.994 27 1
226 458.613 29 2
226 466.361 31 2
226 474.919 31 1
226 491.61 32 1
226 504.354 33 1
226 519.202 34 1
226 538.859 35 1
226 574.315 37 3
226 631.824 41 6
226 673.979 44 6
226 707.367 46 3
