ID TIME BLK #BLOCKS
224 18.429 3 1
224 78.838 6 4
224 108.979 7 2
224 120.425 8 1
224 135.285 9 1
224 149.701 10 1
224 165.758 11 2
224 179.674 12 1
224 195.501 13 1
224 259.245 15 4
224 301.707 16 1
224 468.49 18 2
224 476.273 19 1
224 483.583 21 2
224 528.897 23 2
224 537.208 25 2
224 550.788 26 2
224 578.605 27 1
224 585.912 28 1
224 628.448 28 1
224 632.352 29 1
224 657.883 30 1
224 666.539 31 1
224 677.366 32 1
224 681.216 33 1
224 708.336 34 1
224 717.277 35 1
224 739.821 36 2
224 771.74 37 1
224 838.772 38 1
224 870.214 40 2
224 892.453 42 4
224 938.802 44 2
224 971.067 45 1
224 1069.159 48 3
