ID TIME BLK VOTE
218 98.332 8 42372
218 132.27 10 None
218 176.944 13 None
218 222.701 16 None
218 275.626 20 2642980
218 321.604 23 2587354
218 355.617 25 None
218 411.851 29 2536704
218 446.02 31 None
