ID TIME BLK %CPU CHAINDATASIZE
214 227.796 3 193319 32.32
214 237.817 3 193319 32.3
214 247.846 5 195566 32.31
214 257.85 5 195566 32.3
214 267.827 5 195566 32.28
214 277.862 5 195566 32.26
214 288.147 7 199396 32.32
214 298.028 7 199500 32.37
214 307.905 7 199500 32.4
214 363.577 12 222185 32.68
214 363.78 12 222185 32.68
214 443.598 17 232086 32.84
214 444.085 17 232086 32.85
214 453.841 18 233932 32.87
214 505.993 22 245371 33.05
214 584.264 25 256843 33.33
214 585.949 25 256843 33.34
214 596.466 27 265295 33.42
214 605.873 27 265295 33.48
214 615.673 28 273046 33.55
214 625.113 28 273254 33.59
