ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
218 16.684 3 3 0.01 20 0 5 5000000 0 0 False False
218 39.714 4 4 40.01 0 0 5 5000000 0 0 False False
218 55.29 5 5 0.01 0 0 5 5000000 1 0 False False
218 69.922 6 6 0.01 20 0 5 5000000 1 0 False False
218 85.16 7 7 20.01 0 0 5 5000000 2 0 False False
218 99.5 8 8 20.01 0 0 5 5000000 2 0 False False
218 114.186 9 9 20.01 0 0 5 5000000 4 0 False False
218 178.813 11 10 20.01 20 0 5 5000000 4 0 False False
218 180.632 11 11 20.01 20 0 5 5000000 4 0 False False
218 194.26 12 12 20.01 20 0 5 5000000 6 0 True False
218 197.097 12 12 20.01 20 0 5 5000000 6 0 True False
218 207.592 13 13 40.01 0 40 5 3150372 6 5 False False
218 230.961 14 14 80.01 0 0 5 3150372 6 5 False False
218 252.929 15 15 80.01 0 0 5 3150372 6 5 False False
218 267.233 16 16 40.01 0 0 5 3150372 10 5 True False
218 272.96 16 16 80.01 0 0 5 3150372 8 5 False False
218 276.155 16 16 80.01 0 0 5 3150372 8 5 False False
218 284.771 17 17 0.01 0 0 5 3150372 11 5 True False
218 401.338 23 17 40.01 20 40 5 3180062 15 10 True False
218 404.58 23 18 40.01 20 40 5 3180062 15 10 True False
218 408.097 23 19 40.01 20 40 5 3180062 15 10 True False
218 411.15 23 20 40.01 20 40 5 3180062 15 10 True False
218 412.67 23 21 40.01 20 40 5 3180062 15 10 True False
218 414.182 23 22 40.01 20 40 5 3180062 15 10 True False
218 415.697 23 23 40.01 20 40 5 3180062 15 10 True False
218 469.805 27 24 0.01 20 40 5 3074250 20 15 True False
218 472.769 27 25 0.01 20 40 5 3074250 20 15 True False
218 475.959 27 26 0.01 20 40 5 3074250 20 15 True False
218 478.208 28 27 0.01 20 40 5 3088763 20 20 False True
218 483.828 28 28 60.01 0 40 5 3088763 20 20 False True
218 499.279 29 29 100.01 0 0 5 3088763 21 20 False True
218 519.006 30 30 100.01 0 0 5 3088763 21 20 False True
218 525.503 31 31 100.01 0 0 5 3088763 21 20 False True
218 571.234 32 30 100.01 0 0 5 3088763 22 20 False True
218 574.635 32 31 100.01 0 0 5 3088763 22 20 False True
218 576.957 32 32 100.01 0 0 5 3088763 22 20 False True
218 619.104 35 32 60.01 20 0 5 3088763 27 20 True True
218 622.757 35 33 60.01 20 0 5 3088763 27 20 True True
218 625.476 35 34 60.01 20 0 5 3088763 27 20 True True
218 628.151 35 35 60.01 20 0 5 3088763 27 20 True True
