ID TIME BLK #BLOCKS
209 141.248 5 2
209 149.692 6 1
209 231.703 7 1
209 233.793 9 2
209 236.461 10 1
209 292.951 11 1
209 296.74 12 1
209 311.508 13 1
209 351.243 13 1
209 355.836 13 1
209 400.82 15 1
209 404.319 15 1
209 411.525 16 1
209 460.598 18 2
209 468.52 19 1
