ID TIME BLK VOTE
209 52.102 4 None
209 112.238 9 2645985
209 140.933 9 None
209 192.114 12 1968576
209 242.735 15 2300295
209 283.199 17 2373612
209 321.884 19 None
209 412.669 24 2527829
209 415.638 24 None
209 460.054 26 None
209 537.543 32 2878686
209 552.6 33 3057775
209 595.276 33 None
