ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
210 119.601 4 4 0.01 20 0 10 5000000 0 0 False False
210 133.727 5 5 0.01 20 0 10 5000000 0 0 False False
210 143.827 6 6 40.01 0 0 10 5000000 0 0 False False
210 192.832 7 7 40.01 0 0 10 5000000 0 0 False False
210 231.248 10 8 0.01 0 0 10 5000000 4 0 False False
210 233.713 10 9 0.01 20 0 10 5000000 4 0 False False
210 238.135 10 10 0.01 20 0 10 5000000 4 0 False False
210 294.011 12 11 20.01 0 0 10 5000000 5 0 False False
210 297.252 12 12 20.01 0 0 10 5000000 5 0 False False
210 362.593 17 12 20.01 0 0 10 5000000 9 0 False False
210 366.194 17 13 20.01 0 0 10 5000000 9 0 False False
210 371.243 18 14 20.01 0 0 10 5000000 9 0 False False
210 375.456 18 15 20.01 20 0 10 5000000 9 0 False False
210 379.295 18 16 20.01 20 0 10 5000000 9 0 False False
210 382.548 18 17 20.01 20 0 10 5000000 9 0 False False
210 384.965 18 18 20.01 20 0 10 5000000 9 0 False False
210 391.051 19 19 40.01 0 0 10 5000000 9 0 False False
210 404.815 20 20 40.01 0 0 10 5000000 9 0 False False
210 424.635 21 21 40.01 0 0 10 5000000 9 0 False False
210 485.344 23 21 40.01 0 0 10 5000000 11 0 True False
210 491.875 23 22 40.01 0 0 10 5000000 11 0 True False
210 501.859 23 23 40.01 0 0 10 5000000 11 0 True False
210 535.153 28 24 0.01 0 40 10 2666031 16 10 False False
210 538.358 28 25 0.01 0 40 10 2666031 16 10 False False
210 540.327 28 26 0.01 0 40 10 2666031 16 10 False False
210 542.468 28 27 0.01 0 40 10 2666031 16 10 False False
210 544.329 28 28 0.01 0 40 10 2666031 16 10 False False
210 601.21 29 29 0.01 0 40 10 2666031 17 10 False False
210 673.362 30 30 40.01 0 0 10 2666031 17 10 False False
210 681.943 33 31 80.01 0 0 10 2804938 26 20 False False
210 683.443 33 32 80.01 0 0 10 2804938 24 20 False False
210 685.129 33 33 80.01 0 0 10 2804938 24 20 False False
210 686.795 33 33 80.01 0 0 10 2804938 24 20 False False
210 696.425 34 34 80.01 20 0 10 2804938 28 20 False False
210 709.841 35 35 100.01 0 0 10 2804938 28 20 False False
210 724.455 36 36 60.01 0 0 10 2804938 30 20 True False
