ID TIME BLK CHAINDATASIZE %CPU
224 82.253 7 180384 42.87
224 97.355 8 184769 43.15
224 142.579 9 185963 43.33
224 226.996 14 199781 44.32
224 311.046 19 206557 45.38
224 314.468 20 207600 45.49
224 361.801 23 216283 45.89
224 402.888 24 222046 45.76
224 460.12 28 228581 46.06
224 505.801 31 237046 47.38
