ID TIME BLK #BLOCKS
217 16.487 3 1
217 19.618 3 2
217 32.997 4 1
217 52.144 5 3
217 80.911 7 2
217 100.196 8 1
217 108.075 9 1
217 114.917 9 2
217 124.595 10 1
217 132.478 10 1
217 137.347 11 1
217 140.43 11 1
217 154.373 12 1
217 166.921 13 1
217 181.759 14 1
217 210.564 15 1
217 225.453 17 4
217 265.235 19 3
217 275.149 20 3
217 287.507 21 1
217 303.267 22 1
217 317.017 23 1
217 332.793 24 1
217 350.915 25 4
217 402.317 28 4
217 440.977 31 3
217 459.304 32 1
217 468.785 33 1
217 501.221 35 2
217 531.825 37 4
217 577.186 40 5
217 617.38 43 3
217 631.706 44 1
217 648.349 45 1
217 663.214 46 1
217 676.274 47 1
217 692.026 48 1
217 707.028 49 2
217 730.494 50 1
217 738.574 51 1
217 770.673 53 3
217 783.139 54 1
217 799.009 55 2
217 820.238 56 1
217 832.08 57 1
217 839.41 57 1
217 846.635 58 1
217 861.334 59 1
217 868.789 59 1
