ID TIME BLK VOTE
222 79.779 7 1788990
222 109.407 9 None
222 155.554 12 None
222 214.341 16 2700471
222 258.103 19 2920604
222 289.278 21 None
222 335.45 24 None
222 393.962 28 3054906
222 424.324 30 None
