ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
211 5.905 3 0 0 0   
211 8.311 3 0 0 0   
211 10.328 3 0 0 0   
211 12.344 3 0 0 0   
211 14.862 3 0 0 0   
211 16.963 4 0 2 2 224;226  224;226
211 19.433 4 1 2 2 224;226 224 224;226
211 21.942 4 1 1 1 224 224 224
211 24.48 4 2 2 1 224;218 218;224 224
211 26.685 4 2 1 1 218 218;224 218
211 29.49 4 2 2 1 218;210 218;224 218
211 32.279 5 3 2 2 218;210 210;218;224 210;218
211 34.86 5 2 1 1 210 210;218 210
211 37.327 5 2 2 2 210;209 210;218 210;209
211 39.751 5 1 2 2 210;209 210 210;209
211 42.305 5 2 2 2 210;209 209;210 209;210
211 44.827 5 2 2 2 210;209 209;210 209;210
211 47.709 6 2 1 1 210 209;210 210
211 50.411 6 2 2 2 210;209 209;210 209;210
211 52.952 6 2 1 1 209 209;210 209
211 55.378 6 3 2 2 209;213 209;210;213 209;213
211 58.049 6 2 1 1 209 209;213 209
211 60.6 6 1 1 1 209 213 209
211 63.157 7 1 1 1 209 213 209
211 65.594 7 2 2 2 209;217 210;213 217;209
211 67.998 7 3 3 3 209;217;226 217;213;226 217;226;209
211 70.347 7 2 3 3 209;217;226 217;226 217;226;209
211 73.014 7 2 2 2 217;226 217;226 217;226
211 75.548 7 2 2 2 217;226 217;226 217;226
211 78.16 7 2 2 2 217;226 217;226 217;226
211 80.685 8 2 2 2 217;226 217;226 217;226
211 82.827 8 2 1 1 226 217;226 226
211 85.054 8 2 1 1 226 217;226 226
211 87.509 8 2 1 1 226 217;226 226
211 90.304 8 3 2 2 226;224 217;224;226 226;224
211 92.677 8 3 1 1 224 217;224;226 224
211 95.357 9 3 1 1 224 217;224;226 224
211 98.093 9 3 0 0  217;224;226 
211 100.314 9 2 0 0  224;226 
211 102.858 9 1 0 0  224 
211 105.32 9 0 0 0   
211 107.827 9 0 0 0   
211 110.332 9 0 0 0   
211 112.835 9 0 0 0   
211 115.334 9 0 0 0   
211 117.84 9 0 0 0   
211 120.343 9 0 0 0   
211 122.845 9 0 0 0   
211 125.35 9 0 0 0   
211 127.855 9 0 0 0   
211 130.357 9 0 0 0   
211 132.368 9 0 0 0   
211 134.401 9 0 1 1 224  224
211 136.882 9 1 1 1 224 224 224
211 139.429 9 1 1 1 224 224 224
211 142.112 9 1 1 1 224 224 224
211 144.737 12 2 2 2 224;218 218;224 218;224
211 147.203 12 2 3 2 218;210;224 218;224 218;224
211 149.849 12 3 3 3 218;224;210 210;218;224 210;218;224
211 152.732 12 3 1 0 224 210;218;224 
211 155.421 12 3 3 2 224;217;210 217;210;218 210;224
211 159.946 13 4 2 1 210;226 217;210;218;226 210
