ID TIME BLK #BLOCKS
211 16.452 3 2
211 30.562 4 1
211 49.786 5 1
211 63.325 6 1
211 95.432 7 1
211 104.148 8 2
211 121.442 10 3
211 168.327 11 2
211 173.585 13 2
211 180.385 14 1
211 197.835 15 1
211 205.397 15 1
211 211.807 16 2
211 219.894 16 1
211 228.984 17 1
211 238.16 17 2
211 253.552 18 1
211 266.257 19 1
211 273.2 20 1
211 286.167 19 1
211 293.058 20 2
211 310.858 21 4
211 332.215 23 3
211 347.534 24 1
211 366.698 24 2
211 381.206 25 1
211 399.272 26 1
211 425.579 27 1
211 444.753 28 3
211 478.669 30 2
