ID TIME BLK #BLOCKS
211 17.095 3 2
211 36.756 4 1
211 46.368 5 1
211 71.063 6 1
211 77.319 7 1
211 89.511 7 1
211 95.123 8 3
211 106.559 9 1
211 109.411 9 1
211 112.609 9 1
211 121.679 10 1
211 124.939 10 1
211 137.131 11 2
211 153.627 12 1
211 160.226 12 1
211 166.092 13 1
211 170.901 13 1
211 180.683 14 1
211 220.433 15 2
211 226.634 15 2
211 244.236 16 3
211 281.179 19 3
211 339.457 22 4
211 361.447 24 2
211 372.716 25 1
211 381.204 25 1
211 388.056 25 1
211 393.206 26 1
211 408.412 27 1
211 409.838 27 1
211 422.075 28 1
