ID TIME BLK #BLOCKS
224 16.574 3 1
224 33.305 4 2
224 78.479 7 3
224 90.752 7 1
224 92.369 8 1
224 106.882 9 2
224 121.523 10 1
224 124.864 10 1
224 136.946 11 1
224 149.264 11 1
224 158.72 12 1
224 166.726 13 2
224 180.855 14 1
224 196.058 15 1
224 216.333 16 3
224 274.614 19 6
224 289.567 20 1
224 300.119 21 2
224 313.978 22 1
224 321.88 23 1
224 337.113 24 1
224 351.787 25 1
224 363.84 25 1
224 368.291 26 1
224 393.599 27 1
224 398.774 28 2
224 422.534 29 1
224 428.396 30 1
224 431.226 30 1
224 442.399 31 1
224 452.048 31 2
