ID TIME BLK #BLOCKS
222 34.48 3 1
222 44.668 4 1
222 48.301 5 1
222 74.382 6 1
222 79.173 7 1
222 124.208 9 2
222 135.095 10 1
222 184.47 12 3
222 198.478 13 2
222 202.252 14 1
222 225.084 15 1
222 232.165 15 1
222 241.485 16 1
222 244.881 16 1
222 250.091 16 1
222 258.417 17 1
222 270.041 18 1
222 304.273 19 1
222 319.677 20 1
222 334.382 21 1
222 349.012 22 1
222 363.794 23 1
222 379.207 24 1
222 413.801 26 2
222 423.308 27 1
222 454.713 28 1
222 468.521 29 1
222 484.519 30 1
222 488.212 31 1
222 499.957 32 1
222 515.386 33 1
