ID TIME BLK #BLOCKS
210 16.76 3 1
210 32.154 4 2
210 47.355 5 1
210 152.337 9 3
210 160.335 11 4
210 182.04 12 1
210 187.621 13 1
210 202.077 14 1
210 222.817 15 1
210 237.565 16 1
210 252.42 17 1
210 262.528 17 1
210 266.772 18 1
210 281.567 19 1
210 304.219 20 1
210 332.037 21 2
210 336.666 22 1
210 343.124 23 1
210 353.212 23 1
210 358.263 24 1
210 373.796 25 1
210 392.462 26 2
210 402.6 27 1
210 492.088 29 3
210 512.271 30 1
210 521.389 31 1
210 536.93 32 1
210 572.467 32 1
210 582.66 34 2
210 597.183 35 1
210 723.379 36 1
210 742.7 37 1
210 757.587 38 1
210 783.119 39 5
210 882.473 42 3
210 922.516 44 2
210 931.581 45 1
210 992.986 46 2
210 1005.968 47 2
210 1018.148 48 1
210 1027.647 49 1
210 1042.775 50 1
210 1073.434 52 2
210 1088.06 53 1
