ID TIME BLK VOTE
224 87.035 7 None
224 140.225 11 3340425
224 184.896 14 2492957
224 220.591 16 None
224 276.375 20 2998310
224 311.904 22 None
224 355.965 25 None
224 410.533 29 3292553
224 454.625 32 3372753
