ID TIME BLK CHAINDATASIZE %CPU
217 80.156 7 194176 44.6
217 98.437 8 198125 45.46
217 142.245 9 199319 45.62
217 200.307 13 210388 46.07
217 239.606 15 217517 46.79
217 277.69 17 220836 46.71
217 323.421 19 224173 46.76
217 505.018 31 246576 47.06
