ID TIME BLK #BLOCKS
213 16.025 3 1
213 24.037 3 1
213 31.871 4 1
213 45.217 5 1
213 61.929 6 1
213 124.575 10 2
213 145.199 11 4
213 155.144 12 1
213 170.027 13 1
213 186.994 14 1
213 201.748 15 1
213 217.936 16 1
213 229.719 17 1
213 253.899 18 1
213 274.064 19 2
213 283.382 20 2
213 290.887 21 1
213 304.562 22 1
213 316.242 22 1
213 324.836 23 1
213 336.784 24 1
213 357.422 25 1
213 377.236 26 2
213 402.201 28 2
213 418.526 29 3
213 435.718 30 2
213 440.604 31 1
213 454.8 32 1
213 473.011 33 1
