ID TIME BLK #BLOCKS
218 16.641 4 1
218 31.938 5 2
218 46.751 6 1
218 64.575 7 1
218 88.116 8 4
218 137.043 11 5
218 187.813 15 8
218 256.557 19 9
218 323.816 24 7
218 362.281 26 3
