ID TIME BLK #BLOCKS
226 16.852 3 1
226 32.546 4 1
226 47.894 5 1
226 51.381 5 1
226 57.01 5 1
226 63.091 6 1
226 76.596 7 1
226 90.915 8 1
226 105.49 9 1
226 122.747 10 1
226 144.844 11 2
226 177.579 13 4
226 201.24 15 4
226 233.409 17 3
226 250.722 18 1
226 259.131 19 1
226 272.176 20 1
226 284.682 20 1
226 295.505 21 1
226 300.871 22 1
226 316.659 23 1
226 338.262 24 2
226 365.395 26 2
226 376.659 27 1
226 390.603 28 1
226 406.302 29 1
226 420.956 30 1
226 439.525 31 1
226 452.052 32 1
226 466.433 33 1
226 481.8 34 1
226 501.114 35 1
226 522.863 36 1
226 533.983 37 2
226 573.467 38 1
226 575.917 40 2
