ID TIME BLK #BLOCKS
222 17.249 4 1
222 31.642 5 1
222 46.232 6 1
222 60.751 7 1
222 66.738 7 1
222 76.159 8 1
222 81.042 8 1
222 90.958 9 1
222 106.168 10 1
222 121.901 11 2
222 136.409 12 1
222 140.074 12 1
222 150.892 13 1
222 155.887 13 1
222 166.152 14 1
222 169.906 14 1
222 181.173 15 1
222 196.099 16 1
222 200.739 16 1
222 210.971 17 1
222 225.353 18 1
222 241.816 19 2
222 256.41 20 1
222 271.078 21 1
