ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
211 217.253 4 0 0 [] []
211 222.491 4 0 0 [] []
211 227.786 4 0 0 [] []
211 233.078 4 0 0 [] []
211 238.124 4 1 0 ['213'] []
211 243.428 5 1 2 ['213'] ['213', '222']
211 248.622 5 1 1 ['213'] ['222']
211 253.974 5 1 2 ['224'] ['224', '210']
211 259.355 5 1 1 ['213'] ['224']
211 264.638 6 0 0 [] []
211 269.756 6 1 1 ['226'] ['226']
211 275.02 6 0 0 [] []
211 280.304 6 0 0 [] []
211 285.709 6 1 0 ['214'] []
211 291.025 6 1 2 ['222'] ['214', '222']
211 296.278 6 0 1 [] ['222']
211 301.54 6 0 0 [] []
211 306.824 6 0 0 [] []
211 312.121 6 0 0 [] []
211 317.414 6 0 0 [] []
211 322.741 6 1 1 ['213'] ['213']
211 328.073 6 0 0 [] []
211 333.369 6 0 0 [] []
211 338.665 6 0 0 [] []
211 343.793 11 0 1 [] ['226']
211 348.902 11 0 0 [] []
211 354.16 12 0 1 [] ['213']
211 359.347 12 0 0 [] []
211 364.653 12 0 0 [] []
211 370.036 12 0 0 [] []
211 375.367 12 1 1 ['209'] ['218']
211 380.948 12 1 3 ['214'] ['214', '209', '218']
211 386.141 14 0 1 [] ['214']
211 391.313 14 0 1 [] ['214']
211 396.565 14 1 0 ['224'] []
211 401.626 14 0 1 [] ['224']
211 406.944 14 0 0 [] []
211 412.281 14 0 0 [] []
211 417.593 14 0 0 [] []
211 422.924 14 1 1 ['209'] ['209']
211 428.247 14 0 1 [] ['209']
211 433.713 17 0 1 [] ['209']
211 438.958 17 0 0 [] []
211 444.267 17 0 0 [] []
211 449.558 17 0 0 [] []
211 454.851 17 0 0 [] []
211 460.177 17 0 0 [] []
211 465.517 17 0 0 [] []
211 470.801 17 0 0 [] []
211 475.874 17 2 2 ['210', '226'] ['226', '210']
211 481.092 18 0 1 [] ['210']
211 486.612 20 1 2 ['222'] ['222', '210']
211 492.051 21 1 1 ['222'] ['222']
211 497.521 21 1 3 ['214'] ['217', '214', '222']
211 503.554 22 0 3 [] ['217', '214', '222']
211 510.884 22 1 2 ['218'] ['214', '218']
211 516.179 22 0 1 [] ['218']
211 521.431 22 0 0 [] []
211 526.778 22 0 1 [] ['222']
211 532.071 22 0 0 [] []
211 537.399 22 0 0 [] []
211 542.74 22 1 2 ['224'] ['224', '218']
211 547.798 23 0 1 [] ['224']
211 553.023 24 1 1 ['224'] ['213']
211 558.097 24 0 1 [] ['213']
211 563.366 24 0 0 [] []
211 568.66 24 0 0 [] []
211 573.956 24 0 0 [] []
211 579.249 24 1 0 ['226'] []
211 584.506 26 0 1 [] ['226']
211 589.593 26 0 2 [] ['226', '224']
211 594.904 27 0 2 [] ['226', '224']
211 600.216 27 0 1 [] ['226']
211 605.647 27 0 1 [] ['226']
211 611.178 28 1 0 ['213'] []
211 616.313 28 0 1 [] ['213']
211 621.616 28 1 1 ['210'] ['210']
211 626.976 28 0 1 [] ['210']
