ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
224 19.313 4 4 0.01 20 0 9 5000000 0 0 False False
224 33.725 5 5 40.01 0 0 9 5000000 0 0 False False
224 48.195 6 6 40.01 0 0 9 5000000 0 0 False False
224 63.792 7 7 0.01 20 0 9 5000000 9 0 True False
224 79.606 8 8 20.01 0 40 9 2785769 9 9 False False
224 94.17 9 9 60.01 0 0 9 2785769 9 9 False False
224 109.422 10 10 20.01 0 0 9 2785769 18 9 True False
224 122.864 11 11 20.01 20 40 9 2992687 18 18 False False
224 139.596 12 12 80.01 0 0 9 2992687 18 18 False False
224 143.389 12 12 80.01 0 0 9 2992687 18 18 False False
224 154.425 13 13 40.01 0 0 9 2992687 27 18 True False
224 157.213 13 13 40.01 0 0 9 2992687 27 18 True False
224 169.217 14 14 40.01 0 40 9 2989587 27 27 False True
224 185.259 15 15 80.01 0 0 9 2989587 27 27 False True
224 198.611 16 16 40.01 0 0 9 2989587 36 27 True True
224 214.098 17 17 40.01 0 40 9 2954826 36 36 False True
224 228.541 18 18 80.01 0 0 9 2954826 36 36 False True
224 244.259 19 19 40.01 20 0 9 2954826 45 36 True True
224 258.723 20 20 60.01 0 40 9 2971901 45 45 False True
224 274.355 21 21 100.01 0 0 9 2971901 45 45 False True
224 277.637 21 21 100.01 0 0 9 2971901 45 45 False True
