ID TIME BLK ESTIMATE W B S1 S2 S3
224 5.699 2 0.875 3 0 965 966 956
224 6.706 2 0.929 6 0 954 959 918
224 7.707 2 0.95 9 0 964 964 953
224 8.708 2 0.962 12 0 964 965 956
224 9.71 2 0.781 12 3 497 649 420
224 10.716 2 0.658 12 6 266 279 227
224 11.717 2 0.568 12 9 249 277 228
224 12.717 2 0.5 12 12 269 281 230
224 13.729 2 0.446 12 15 601 416 317
224 14.729 2 0.403 12 18 570 374 256
224 15.737 2 0.368 12 21 264 278 228
224 16.746 3 0.338 12 24 257 272 223
224 17.757 3 0.312 12 27 261 274 227
224 18.759 3 0.291 12 30 251 266 219
224 19.77 3 0.272 12 33 254 266 218
224 20.795 3 0.255 12 36 262 275 226
224 21.82 3 0.24 12 39 265 281 233
224 22.825 3 0.227 12 42 263 279 229
224 23.837 3 0.216 12 45 261 277 228
224 24.844 3 0.205 12 48 271 284 230
224 25.845 3 0.227 14 49 846 747 597
224 26.848 3 0.261 17 49 962 964 956
224 27.855 3 0.293 20 49 960 963 955
224 28.861 3 0.322 23 49 964 965 956
224 29.862 3 0.349 26 49 964 964 945
224 30.863 3 0.348 27 51 411 791 697
224 31.864 4 0.335 27 54 257 268 218
224 32.87 4 0.324 27 57 271 282 229
224 33.881 4 0.312 27 60 266 279 227
224 34.882 4 0.302 27 63 255 260 210
224 35.884 4 0.293 27 66 257 263 212
224 36.893 4 0.284 27 69 262 270 218
224 37.894 4 0.275 27 72 257 268 219
224 38.912 4 0.267 27 75 554 409 222
224 39.913 4 0.288 30 75 963 963 889
224 40.934 4 0.298 32 76 964 799 528
224 41.936 4 0.29 32 79 287 269 220
224 42.946 4 0.283 32 82 254 269 221
224 43.948 4 0.275 32 85 246 258 212
224 44.949 4 0.269 32 88 350 423 429
224 45.951 4 0.286 35 88 962 963 949
224 46.952 4 0.303 38 88 929 954 885
224 47.953 4 0.319 41 88 961 964 956
224 48.956 4 0.335 44 88 956 960 899
224 49.957 4 0.349 47 88 960 961 899
224 50.96 4 0.363 50 88 961 962 934
224 51.982 4 0.377 53 88 964 965 957
224 52.995 4 0.39 56 88 963 962 915
224 53.997 4 0.402 59 88 963 962 902
224 54.998 4 0.414 62 88 963 963 929
224 56.003 4 0.425 65 88 961 962 928
224 57.014 4 0.424 66 90 632 647 946
224 58.016 4 0.422 67 92 270 453 941
224 59.035 4 0.433 70 92 910 963 916
224 60.087 4 0.443 73 92 947 962 920
224 61.098 4 0.435 73 95 273 372 358
224 62.115 5 0.427 73 98 270 284 228
224 63.365 6 0.42 73 101 267 276 224
224 64.643 6 0.413 73 104 270 285 227
