ID TIME BLK CHAINDATASIZE %CPU
213 83.17 7 199570 23.13
213 105.917 8 205476 23.46
213 146.219 10 221416 24.04
213 208.282 15 235696 24.91
213 255.791 18 250829 25.57
213 290.275 20 262748 26.04
213 335.214 23 283999 26.65
213 407.657 27 296704 27.48
