ID TIME BLK #BLOCKS
226 16.872 3 1
226 28.031 3 1
226 35.372 4 1
226 47.511 5 1
226 49.548 5 1
226 60.178 6 1
226 76.766 7 1
226 92.564 8 1
226 113.944 9 2
226 160.137 12 6
226 185.542 14 3
226 213.619 16 3
226 227.972 17 1
226 241.644 17 3
226 257.967 18 1
226 278.786 19 1
226 289.473 20 2
226 308.639 21 2
226 327.095 22 2
226 343.501 23 1
226 350.811 24 3
226 381.045 26 2
226 404.235 27 1
226 424.254 29 4
226 448.02 30 1
226 453.661 31 1
226 468.061 32 1
226 498.536 33 2
226 528.392 35 3
226 538.93 36 1
226 545.089 37 1
226 553.402 37 1
226 566.711 38 1
226 578.817 39 1
