ID TIME BLK #BLOCKS
209 16.86 4 1
209 31.865 5 2
209 46.333 6 2
209 64.816 7 1
209 75.669 8 1
209 87.735 8 4
209 113.177 9 1
209 124.019 10 1
209 135.046 11 1
209 166.53 13 2
209 218.445 16 4
209 248.369 18 2
209 269.386 19 1
209 296.344 21 4
209 346.641 24 8
209 396.011 28 4
209 445.655 31 6
209 553.389 37 10
209 682.205 46 12
209 721.561 49 5
209 753.017 51 2
209 775.013 52 1
209 795.857 53 4
209 822.568 55 3
209 862.535 58 4
209 872.831 59 1
209 887.586 60 1
209 899.5 60 1
209 914.156 61 1
209 924.018 62 1
209 974.846 64 2
209 982.694 66 2
209 991.818 67 1
209 1013.497 67 1
209 1037.96 70 3
209 1075.526 72 2
209 1094.083 73 1
209 1104.817 74 1
209 1121.343 75 2
209 1130.41 76 3
209 1141.698 77 1
209 1150.237 77 2
209 1168.167 78 1
209 1176.707 79 1
209 1189.676 80 1
209 1203.702 81 1
209 1216.865 82 1
209 1221.473 82 2
209 1240.193 83 1
209 1257.187 84 3
209 1301.385 87 4
209 1335.539 89 4
