ID TIME BLK VOTE
213 63.148 6 3489208
213 105.088 8 None
213 153.444 12 2595907
213 200.51 15 2361376
213 241.592 17 None
213 290.981 21 2549148
213 328.963 23 None
213 368.67 23 None
213 427.376 30 2786956
