ID TIME BLK VOTE
213 102.158 7 2553956
213 107.497 7 None
213 150.561 7 None
213 201.105 13 None
213 243.153 14 None
213 311.244 20 3776009
213 344.095 23 3776260
213 378.879 25 None
213 436.231 29 3695652
