ID TIME BLK VOTE
224 61.84 6 0
224 97.503 6 None
224 152.762 12 0
224 188.632 14 None
224 243.274 18 0
224 288.97 21 0
224 323.678 23 None
224 380.919 27 0
224 425.391 30 0
