ID TIME BLK #BLOCKS
217 16.667 4 1
217 22.522 4 2
217 29.472 4 1
217 33.793 5 2
217 47.637 6 1
217 66.145 7 1
217 83.913 8 1
217 95.495 9 2
217 110.127 10 2
217 122.12 11 1
217 138.756 12 1
217 153.078 13 1
217 165.778 13 1
217 171.888 14 1
217 181.956 15 1
217 195.808 16 2
217 209.74 16 1
217 221.306 17 2
217 256.12 19 2
217 274.797 20 1
217 296.473 22 2
217 312.875 23 2
217 326.896 24 2
217 333.456 25 1
217 348.596 26 2
217 362.775 27 1
217 379.555 28 1
217 394.676 29 1
217 407.905 30 1
217 422.929 31 1
217 438.297 32 1
217 453.653 33 1
217 469.187 34 1
217 483.773 35 1
217 498.267 36 1
217 503.623 36 1
217 512.183 37 1
217 528.716 38 1
217 544.027 39 2
217 551.46 39 1
217 560.948 40 2
217 576.094 41 3
217 604.978 42 1
217 620.116 44 2
217 645.511 45 1
217 654.058 46 3
