ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
210 19.082 3 0 0 [] []
210 24.302 3 0 0 [] []
210 29.603 3 0 0 [] []
210 34.891 3 0 0 [] []
210 40.198 3 0 0 [] []
210 45.513 3 1 1 ['224'] ['224']
210 51.132 5 0 1 [] ['224']
210 56.345 6 0 0 [] []
210 61.561 6 1 1 ['209'] ['209']
210 67.096 6 0 1 [] ['211']
210 72.346 6 0 0 [] []
210 77.626 6 0 0 [] []
210 82.918 6 0 0 [] []
210 88.222 6 0 0 [] []
210 93.517 6 0 0 [] []
210 98.843 6 0 0 [] []
210 103.892 6 2 2 ['217', '226'] ['226', '217']
210 109.251 7 0 0 [] []
210 114.537 7 1 1 ['224'] ['224']
210 119.971 8 1 2 ['217'] ['217', '224']
210 125.354 8 1 3 ['209'] ['217', '209', '224']
210 130.565 8 0 0 [] []
210 135.879 9 0 0 [] []
210 141.182 9 0 0 [] []
210 146.464 9 0 0 [] []
210 151.876 9 1 0 ['218'] []
210 157.243 9 0 1 [] ['218']
210 162.573 10 0 0 [] []
210 167.876 10 0 0 [] []
210 172.887 10 0 0 [] []
210 178.23 10 0 0 [] []
210 183.597 10 0 0 [] []
210 188.895 10 0 0 [] []
210 194.205 10 0 1 [] ['213']
210 199.53 10 0 0 [] []
210 204.889 10 1 1 ['218'] ['218']
210 210.126 11 1 2 ['209'] ['218', '209']
210 215.332 12 0 0 [] []
210 220.411 12 1 1 ['209'] ['217']
210 225.619 12 0 1 [] ['209']
210 230.898 12 0 0 [] []
210 236.207 12 0 0 [] []
210 241.513 12 0 0 [] []
210 246.83 12 1 1 ['218'] ['218']
210 252.208 13 0 0 [] []
210 257.475 13 0 0 [] []
210 262.795 13 1 1 ['209'] ['209']
210 268.392 13 0 1 [] ['209']
210 273.667 13 0 0 [] []
210 278.991 13 1 1 ['213'] ['213']
210 284.35 13 0 1 [] ['213']
210 289.692 13 1 2 ['222'] ['222', '213']
210 295.023 13 0 1 [] ['222']
210 300.333 15 1 1 ['214'] ['214']
210 305.842 16 0 1 [] ['214']
210 311.102 16 0 0 [] []
210 316.422 16 0 0 [] []
210 321.746 16 0 0 [] []
210 327.025 16 0 0 [] []
210 332.367 16 0 0 [] []
210 337.401 16 1 0 ['218'] []
210 342.803 16 1 2 ['224'] ['218', '224']
210 348.109 16 0 1 [] ['224']
210 353.598 17 1 1 ['214'] ['217']
210 358.852 17 0 1 [] ['214']
210 364.124 17 0 0 [] []
210 369.433 17 1 1 ['211'] ['211']
210 374.774 17 1 1 ['211'] ['211']
210 380.082 17 0 0 [] []
210 385.364 17 0 0 [] []
210 390.701 17 0 0 [] []
210 396.018 17 0 0 [] []
210 401.368 17 0 0 [] []
210 406.731 17 1 1 ['209'] ['209']
210 411.795 18 1 0 ['209'] []
210 416.912 18 1 1 ['214'] ['214']
210 422.067 20 0 1 [] ['214']
210 427.691 21 1 2 ['224'] ['214', '224']
210 432.939 21 0 2 [] ['214', '224']
210 438.419 21 0 2 [] ['214', '224']
210 443.609 22 1 2 ['222'] ['214', '222']
210 448.751 22 0 2 [] ['214', '222']
210 454.133 23 1 0 ['211'] []
210 459.429 23 0 1 [] ['211']
210 464.687 23 0 0 [] []
210 470.052 23 2 2 ['226', '214'] ['226', '214']
210 475.444 23 1 2 ['214'] ['226', '214']
210 480.609 23 1 2 ['211'] ['214', '222']
210 486.076 23 1 4 ['213'] ['214', '211', '222', '213']
210 491.412 24 1 3 ['213'] ['211', '222', '213']
210 496.727 24 1 1 ['213'] ['213']
210 502.029 24 0 1 [] ['213']
210 507.335 24 1 1 ['213'] ['213']
210 512.549 25 2 2 ['224', '218'] ['213', '224']
210 517.914 25 1 2 ['218'] ['218', '224']
210 523.169 25 0 1 [] ['218']
210 528.513 26 0 0 [] []
210 533.565 26 1 1 ['209'] ['209']
210 538.868 26 1 1 ['213'] ['213']
210 544.208 26 0 1 [] ['213']
210 549.473 26 0 0 [] []
210 554.768 26 0 0 [] []
210 559.965 26 0 1 [] ['214']
210 565.209 27 0 1 [] ['214']
210 570.481 27 0 0 [] []
210 575.792 27 2 1 ['213', '214'] ['213']
210 581.287 28 1 1 ['214'] ['213']
210 586.352 28 0 0 [] []
210 591.852 29 1 1 ['213'] ['213']
210 597.293 29 1 0 ['209'] []
210 602.516 29 1 1 ['224'] ['209']
210 608.709 29 1 2 ['226'] ['209', '224']
210 613.955 30 0 2 [] ['226', '224']
210 619.533 30 1 2 ['222'] ['226', '222']
210 625.124 30 0 2 [] ['226', '222']
210 630.715 31 1 2 ['217'] ['226', '217']
210 635.912 31 0 0 [] []
210 641.227 31 0 0 [] []
210 646.534 31 0 0 [] []
210 651.833 31 0 0 [] []
210 657.131 31 0 0 [] []
210 662.453 31 0 0 [] []
210 667.789 31 0 0 [] []
210 673.091 31 0 0 [] []
210 678.162 31 1 0 ['226'] []
210 683.48 31 0 1 [] ['226']
210 688.846 31 0 0 [] []
210 694.176 31 1 1 ['224'] ['224']
210 700.191 34 2 2 ['218', '224'] ['218', '224']
210 705.728 34 0 1 [] ['218']
210 711.655 35 1 1 ['218'] ['218']
210 717.033 35 0 1 [] ['218']
210 722.365 36 0 0 [] []
210 727.666 36 0 0 [] []
210 732.968 36 2 1 ['222', '218'] ['222']
210 738.517 36 1 3 ['224'] ['218', '222', '224']
210 744.087 37 0 3 [] ['218', '222', '224']
210 749.512 37 0 2 [] ['222', '224']
210 755.045 38 0 1 [] ['222']
210 760.208 38 0 2 [] ['222', '224']
210 765.466 38 0 1 [] ['222']
210 770.803 39 0 1 [] ['222']
