ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
211 17.359 3 3 0.01 20 0 10 5000000 0 0 False False
211 41.027 4 3 0.01 40 0 10 5000000 0 0 False False
211 55.113 5 4 0.01 0 0 10 5000000 0 0 False False
211 62.375 6 5 40.01 0 0 10 5000000 0 0 True False
211 65.168 6 5 0.01 20 0 10 5000000 0 0 False False
211 67.984 6 6 40.01 20 0 10 5000000 0 0 False False
211 69.769 6 6 40.01 20 0 10 5000000 0 0 False False
211 71.557 6 6 40.01 20 0 10 5000000 0 0 False False
211 82.227 7 7 20.01 0 0 10 5000000 10 0 True False
211 87.384 7 7 20.01 0 0 10 5000000 10 0 True False
211 93.818 8 8 20.01 0 40 10 2814280 10 10 False False
211 113.992 9 9 60.01 0 0 10 2814280 10 10 False False
211 127.028 10 10 60.01 20 0 10 2814280 10 10 False False
211 142.203 11 11 80.01 0 0 10 2814280 10 10 False False
211 161.765 12 11 60.01 20 0 10 2814280 16 10 False False
211 170.845 13 12 40.01 0 0 10 2814280 16 10 False False
211 174.098 13 13 40.01 0 0 10 2814280 16 10 False False
211 185.664 14 14 40.01 0 0 10 2814280 16 10 False False
211 187.92 14 14 40.01 0 0 10 2814280 16 10 False False
211 200.809 15 15 0.01 0 0 10 2814280 24 10 True False
211 219.329 16 16 0.01 0 80 10 2749520 25 19 False False
211 235.626 17 17 80.01 0 0 10 2749520 25 19 False False
211 240.105 17 17 80.01 0 0 10 2749520 25 19 False False
211 245.082 18 18 40.01 20 0 10 2749520 30 19 True False
211 263.508 19 19 60.01 0 40 10 2795717 30 28 False True
211 269.941 19 19 60.01 0 40 10 2795717 30 28 False True
211 281.246 20 20 100.01 0 0 10 2795717 31 28 False True
211 305.457 22 21 60.01 0 0 10 2795717 38 28 False True
