ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
211 6.102 3 0 0 0   
211 50.786 6 3 2 2 224;222 217;222;224 224;222
211 51.676 6 3 1 1 224 217;222;224 224
211 52.883 6 3 1 1 224 217;222;224 224
211 53.696 6 3 1 1 224 217;222;224 224
211 54.853 6 2 2 2 224;213 222;224 224;213
211 55.681 6 2 2 2 224;213 222;224 224;213
211 56.275 6 2 3 3 224;213;218 222;224 224;218;213
211 57.201 6 2 2 2 213;218 222;224 218;213
211 57.896 6 2 1 1 218 222;224 218
211 59.173 6 3 1 1 218 218;222;224 218
211 59.992 6 3 1 1 218 218;222;224 218
211 60.64 6 3 1 1 218 218;222;224 218
211 61.91 7 3 1 1 218 218;222;224 218
211 63.693 7 3 0 0  218;222;224 
211 65.784 7 3 1 0 226 218;226;224 
211 66.526 7 4 1 1 226 218;226;222;224 226
211 67.365 7 4 1 1 226 218;226;222;224 226
211 68.298 7 4 2 2 226;210 218;226;222;224 210;226
211 69.654 7 5 2 1 226;210 218;226;210;222;224 210
211 71.088 7 5 1 1 210 218;226;210;222;224 210
211 72.702 7 5 1 1 226 218;226;210;222;224 226
211 74.628 7 5 2 0 226;210 218;226;210;222;224 
211 76.373 8 4 2 2 226;210 218;226;210;222 210;226
211 78.936 8 4 3 3 226;210;224 218;226;210;222 210;226;224
211 81.196 8 4 2 2 210;224 218;226;210;222 210;224
211 83.581 8 5 3 2 210;224;217 218;226;210;222;224 210;224
211 86.463 8 5 2 2 210;217 226;210;217;222;224 210;217
211 88.102 8 5 2 2 210;217 226;210;217;222;224 210;217
211 89.781 8 5 1 1 217 226;210;217;222;224 217
211 91.464 9 5 1 1 217 226;210;217;222;224 217
211 93.179 9 5 2 2 217;213 226;210;217;222;224 213;217
211 95.992 9 6 2 1 213;209 209;226;210;217;222;224 213
211 97.686 9 5 1 1 209 209;210;217;222;224 209
211 99.944 9 5 1 1 209 209;210;217;222;224 209
211 102.451 9 5 0 0  209;210;217;222;224 
211 104.196 9 4 0 0  209;210;217;224 
211 105.521 9 4 0 0  209;210;217;224 
211 107.254 10 4 0 0  209;210;217;224 
211 108.34 10 4 0 0  209;210;217;224 
211 109.27 10 4 0 0  209;210;217;224 
211 110.274 10 4 0 0  209;210;217;224 
211 111.277 10 4 0 0  209;210;217;224 
211 112.574 10 4 0 0  209;210;217;224 
211 113.823 10 4 0 0  209;210;217;224 
211 114.53 10 4 0 0  209;210;217;224 
211 115.302 10 4 0 0  209;210;217;224 
211 115.98 10 2 0 0  209;224 
211 116.414 10 2 0 0  209;224 
211 117.062 10 2 0 0  209;224 
211 117.443 10 2 0 0  209;224 
211 118.13 10 2 1 1 224 209;224 224
211 118.554 10 2 1 1 224 209;224 224
211 119.112 10 2 1 1 224 209;224 224
211 119.608 10 1 1 1 224 209 224
211 120.061 10 0 1 1 224  224
211 120.534 10 0 1 1 224  224
211 121.172 11 0 1 1 224  224
211 121.521 11 0 1 1 224  224
211 122.03 11 0 1 1 224  224
211 122.521 11 0 1 1 224  224
211 123.108 11 1 1 1 224 224 224
211 123.488 11 1 1 1 224 224 224
211 124.011 11 1 1 1 224 224 224
211 124.522 11 1 1 1 224 224 224
211 125.088 11 1 2 2 224;217 224 224;217
211 125.549 11 1 2 2 224;217 224 224;217
211 126.083 11 1 2 2 224;217 224 224;217
211 126.564 11 1 2 2 224;217 224 224;217
211 127.153 11 1 2 2 224;217 224 224;217
211 127.57 11 1 2 2 224;217 224 224;217
211 128.065 11 2 2 2 224;217 217;224 224;217
211 128.806 11 2 1 1 217 217;224 217
211 129.175 11 2 1 1 217 217;224 217
211 130.184 11 3 1 1 214 209;217;224 214
211 130.535 11 3 1 1 214 209;217;224 214
211 131.015 11 3 1 1 214 209;217;224 214
211 131.515 11 3 1 1 214 209;217;224 214
211 132.267 11 3 1 1 214 209;217;224 214
211 132.914 11 3 1 1 214 209;217;224 214
211 133.674 11 3 1 1 214 209;217;224 214
211 134.243 11 3 0 0  209;217;224 
211 134.773 11 3 0 0  209;217;224 
211 135.364 11 3 0 0  209;217;224 
211 135.905 11 3 0 0  209;217;224 
211 136.692 12 3 0 0  209;217;224 
211 137.272 12 3 0 0  209;217;224 
211 138.326 12 3 0 0  209;217;224 
211 138.804 12 3 0 0  209;217;224 
211 139.293 12 3 0 0  209;217;224 
211 140.134 12 3 0 0  209;217;224 
211 140.707 12 2 0 0  217;224 
211 141.308 12 2 0 0  217;224 
211 141.814 12 1 0 0  217 
211 142.72 12 1 0 0  217 
211 143.251 12 0 0 0   
211 143.597 12 0 0 0   
211 144.107 12 0 0 0   
211 144.643 12 0 1 1 209  209
211 145.111 12 0 1 1 209  209
211 145.785 12 0 1 1 209  209
211 146.119 12 0 1 1 209  209
211 146.628 12 0 1 1 209  209
211 147.168 12 0 1 1 209  209
211 147.731 12 1 1 1 209 224 209
211 148.287 12 2 1 1 209 209;224 209
211 148.709 12 2 1 1 209 209;224 209
211 149.18 12 2 1 1 209 209;224 209
211 149.653 12 2 1 1 209 209;224 209
211 150.175 12 2 1 1 209 209;224 209
211 150.668 12 2 1 1 209 209;224 209
211 151.181 12 2 1 1 209 209;224 209
211 151.708 12 1 1 1 209 209 209
211 152.275 13 1 1 1 209 209 209
211 152.737 13 1 1 1 209 209 209
211 154.375 13 1 0 0  209 
211 155.208 13 1 2 2 226;209 209 209;226
211 155.827 13 1 2 2 226;209 209 209;226
211 156.616 13 1 2 2 226;209 209 209;226
211 158.347 13 2 3 2 226;210;218 209;226 218;226
211 160.248 13 3 2 1 210;218 209;226;210 210
211 162.264 13 4 1 1 210 209;218;226;210 210
211 164.135 13 4 2 1 210;222 209;218;226;210 210
211 166.205 14 5 2 2 210;222 209;218;226;210;222 210;222
211 167.907 14 5 3 3 210;222;224 209;218;226;210;222 210;224;222
211 170.191 14 5 2 1 222;224 209;218;226;210;222 222
211 173.282 14 6 1 1 224 209;218;226;210;222;224 224
211 175.542 14 6 0 0  209;218;226;210;222;224 
211 176.972 14 6 0 0  209;218;226;210;222;224 
211 178.383 14 6 0 0  209;218;226;210;222;224 
211 179.866 14 6 0 0  209;218;226;210;222;224 
211 181.611 15 6 0 0  209;218;226;210;222;224 
211 182.945 15 6 0 0  209;218;226;210;222;224 
211 184.127 15 6 0 0  209;218;226;210;222;224 
211 185.38 15 5 0 0  218;226;210;222;224 
211 186.372 15 5 0 0  218;226;210;222;224 
211 188.235 15 5 0 0  218;226;210;222;224 
211 189.76 15 5 0 0  218;226;210;222;224 
211 191.343 15 5 2 2 224;209 218;226;210;222;224 209;224
211 192.661 15 5 2 1 224;209 218;226;210;222;224 224
211 194.348 15 4 2 1 224;209 218;226;210;222 209
211 197.104 16 4 2 1 224;209 209;218;222;224 209
211 198.878 16 3 1 1 209 209;222;224 209
211 200.298 16 2 1 0 224 209;224 
211 201.087 16 1 1 1 224 209 224
211 201.766 16 1 1 1 224 209 224
211 202.508 16 1 1 1 224 209 224
211 203.055 16 1 1 1 224 209 224
211 203.812 16 1 2 2 224;214 209 224;214
211 206.577 16 2 1 1 214 214;224 214
211 207.694 16 2 2 2 214;224 214;224 224;214
211 208.731 16 1 2 2 214;224 214 224;214
211 211.011 17 1 2 2 224;222 214 222;224
211 211.818 17 1 2 2 224;222 214 222;224
211 212.68 17 1 2 2 224;222 214 222;224
211 214.032 17 1 2 2 224;222 214 222;224
211 216.466 17 2 1 1 224 214;222 224
211 217.692 17 2 2 2 224;222 214;222 222;224
211 219.311 17 2 2 2 224;222 214;222 222;224
211 221.138 17 2 1 1 222 214;222 222
211 222.689 17 2 0 0  214;222 
211 223.898 17 2 0 0  214;222 
211 224.973 17 2 0 0  214;222 
211 226.074 17 2 1 0 210 214;222 
211 228.364 18 3 1 1 210 210;214;222 210
211 229.553 18 3 1 1 210 210;214;222 210
211 230.952 18 3 1 1 210 210;214;222 210
211 232.137 18 3 1 1 210 210;214;222 210
211 234.345 18 3 1 0 210 210;214;222 
211 235.854 18 3 1 1 210 210;214;222 210
211 237.435 18 3 2 2 210;217 210;214;222 210;217
211 239.369 18 4 2 2 210;217 210;214;217;222 210;217
211 240.37 18 3 2 2 210;217 210;217;222 210;217
211 242.272 18 3 1 1 210 210;217;222 210
211 243.845 19 3 1 0 210 210;217;222 
211 245.126 19 2 0 0  210;217 
211 245.807 19 2 0 0  210;217 
211 246.949 19 2 0 0  210;217 
211 247.772 19 2 0 0  210;217 
211 248.513 19 2 0 0  210;217 
211 248.953 19 2 0 0  210;217 
211 249.512 19 2 0 0  210;217 
211 250.532 19 2 0 0  210;217 
211 251.065 19 2 0 0  210;217 
211 251.593 19 2 0 0  210;217 
211 252.102 19 2 0 0  210;217 
211 252.802 19 2 0 0  210;217 
211 253.405 19 2 0 0  210;217 
211 253.826 19 2 0 0  210;217 
211 254.41 19 2 0 0  210;217 
211 255.871 19 2 1 1 209 210;217 209
211 256.44 19 2 1 1 209 210;217 209
211 257.079 20 2 1 0 209 210;217 
211 258.473 20 3 1 1 209 209;210;217 209
211 259.057 20 2 1 1 209 209;210 209
211 259.605 20 2 1 1 209 209;210 209
211 259.961 20 1 1 1 209 209 209
211 260.456 20 1 1 1 209 209 209
211 260.983 20 1 1 1 209 209 209
211 261.532 20 1 1 1 209 209 209
211 261.963 20 1 1 1 209 209 209
211 262.474 20 1 1 1 209 209 209
211 262.982 20 1 1 1 209 209 209
211 263.73 20 1 1 1 209 209 209
211 264.069 20 1 1 1 209 209 209
211 265.454 20 1 1 1 209 209 209
211 265.772 20 1 1 1 209 209 209
211 266.311 20 1 1 1 209 209 209
211 266.756 20 1 1 1 209 209 209
211 267.393 20 1 2 2 209;222 209 222;209
211 267.842 20 1 2 2 209;222 209 222;209
211 268.409 20 1 2 2 209;222 209 222;209
211 268.9 20 1 2 1 209;222 209 209
211 269.319 20 1 2 1 209;222 209 209
211 269.864 20 1 3 2 209;222;214 209 209;214
211 270.651 20 2 3 2 209;222;214 209;222 209;214
211 271.155 20 2 3 3 209;222;214 209;222 222;209;214
211 271.633 20 2 3 3 209;222;214 209;222 222;209;214
211 272.269 20 2 3 3 209;222;214 209;222 222;209;214
211 272.726 20 2 3 3 209;222;214 209;222 222;209;214
211 274.044 20 2 1 1 222 209;222 222
211 274.615 20 2 1 1 213 209;222 213
211 275.256 21 2 2 2 213;224 209;222 213;224
211 276.261 21 2 2 2 213;224 209;222 213;224
211 277.996 21 4 2 2 213;224 213;209;222;224 213;224
211 279.671 21 4 3 3 213;224;222 213;209;222;224 222;213;224
211 281.685 21 4 4 4 213;224;222;226 213;209;222;224 222;213;226;224
211 283.759 21 4 3 2 213;222;226 213;209;222;224 222;213
211 285.907 21 5 2 2 222;226 213;209;226;222;224 222;226
211 289.636 22 5 2 2 226;209 213;209;226;222;224 226;209
211 293.532 22 5 2 2 209;222 213;209;226;222;224 222;209
211 296.112 22 5 1 0 222 213;209;226;222;224 
211 298.752 22 4 0 0  213;226;222;224 
211 300.79 22 4 1 1 222 213;226;222;224 222
211 302.452 22 4 2 2 222;209 213;226;222;224 222;209
211 304.445 23 4 2 1 222;209 213;226;222;224 222
211 307.204 23 5 1 1 209 213;209;226;222;224 209
211 309.072 23 5 0 0  213;209;226;222;224 
211 310.543 23 5 0 0  213;209;226;222;224 
211 312.26 23 5 1 0 218 213;209;226;222;224 
211 314.266 23 5 1 1 218 213;209;218;226;224 218
211 315.958 23 5 1 1 218 213;209;218;226;224 218
211 317.897 24 4 3 1 218;222;217 213;209;218;226 218
211 320.391 24 5 3 3 218;222;217 209;218;226;217;222 222;218;217
211 323.665 24 5 2 2 222;217 209;218;226;217;222 222;217
211 325.594 24 4 2 2 222;217 209;218;217;222 222;217
211 329.032 24 4 1 1 222 209;218;217;222 222
211 331.983 24 4 1 0 224 209;218;217;222 
211 335.433 25 5 1 1 224 209;218;217;222;224 224
211 337.167 25 4 1 1 224 209;218;217;224 224
211 338.655 25 3 0 0  218;217;224 
211 339.713 25 3 0 0  218;217;224 
211 340.701 25 3 0 0  218;217;224 
211 341.918 25 3 1 1 214 218;217;224 214
211 343.453 25 4 1 1 214 218;214;217;224 214
211 344.757 25 4 1 1 214 218;214;217;224 214
211 346.036 25 4 1 1 214 218;214;217;224 214
211 347.365 25 4 1 1 214 218;214;217;224 214
211 349.038 26 3 1 0 214 214;217;224 
211 349.963 26 3 1 1 214 214;217;224 214
211 350.787 26 3 1 1 214 214;217;224 214
211 352.042 26 3 1 1 214 214;217;224 214
211 352.828 26 2 1 1 214 214;224 214
211 353.369 26 2 1 1 214 214;224 214
211 354.095 26 2 1 1 214 214;224 214
