ID TIME BLK #BLOCKS
218 16.224 4 1
218 38.271 5 2
218 45.896 6 1
218 63.368 7 1
218 90.749 8 1
218 106.374 9 1
218 139.868 10 1
218 206.963 11 1
218 228.205 10 1
218 237.592 12 2
218 249.626 13 1
218 287.551 14 1
218 327.849 16 2
218 437.822 19 3
218 452.652 23 4
218 477.583 24 1
218 486.247 25 1
218 499.932 26 1
218 518.98 27 1
218 567.892 30 3
218 636.23 33 1
218 668.926 36 4
218 766.161 42 14
218 802.311 44 4
218 814.565 45 2
218 819.365 46 1
218 834.747 47 1
218 851.584 48 1
218 864.213 49 1
