ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
226 44.694 4 4 0.01 0 0 0 5000000 0 0 False False
226 61.298 5 4 0.01 40 0 10 5000000 0 0 False False
226 79.18 7 4 0.01 60 0 10 5000000 0 0 False False
226 106.952 8 5 60.01 0 0 10 5000000 6 0 False False
226 123.146 10 5 60.01 0 0 10 5000000 6 0 False False
226 141.773 11 6 60.01 20 0 10 5000000 6 0 True False
226 158.715 12 6 20.01 20 0 10 5000000 10 0 True False
226 175.595 13 7 20.01 20 0 10 5000000 10 10 False False
226 198.243 15 8 20.01 20 40 10 2881291 13 10 False False
226 216.008 16 9 40.01 0 40 10 2881291 13 10 False False
226 234.312 17 9 40.01 0 40 10 2881291 17 10 False False
226 251.107 18 10 0.01 0 40 10 2881291 17 10 False False
226 268.376 19 11 0.01 20 40 10 2881291 17 10 False False
226 285.62 20 12 0.01 20 40 10 2881291 23 10 True False
226 301.993 21 13 0.01 20 40 10 2881291 23 10 True False
226 333.958 23 14 100.01 0 0 10 2896217 27 20 False False
226 349.842 25 15 100.01 0 0 10 2896217 27 20 False False
226 367.445 26 15 100.01 0 0 10 2896217 27 20 True False
226 385.311 27 16 60.01 0 0 10 2896217 30 20 True False
226 403.569 28 16 60.01 0 40 10 2990545 30 30 False True
226 421.181 29 17 20.01 0 40 10 2990545 35 30 False True
226 437.511 31 17 20.01 0 40 10 2990545 35 30 False True
226 455.112 32 18 20.01 0 40 10 2990545 35 30 False True
226 470.289 33 19 20.01 0 40 10 2990545 38 30 False True
