ID TIME BLK #BLOCKS
211 97.793 5 1
211 147.525 7 2
211 177.477 9 2
211 188.728 10 1
211 191.686 10 1
211 204.646 11 1
211 217.202 12 1
211 222.237 12 1
211 235.172 13 1
211 249.26 14 1
211 307.42 15 1
211 309.15 16 1
211 357.929 19 3
211 380.54 20 1
211 408.489 22 2
211 468.633 23 1
211 517.233 25 2
211 648.093 28 4
211 660.721 32 4
211 668.288 33 1
211 699.045 33 2
211 707.687 34 2
211 720.575 35 1
211 748.722 36 1
211 763.072 37 1
211 782.06 38 1
211 819.425 39 1
211 833.482 40 1
211 849.998 41 1
211 877.853 42 1
211 899.474 43 1
211 917.411 44 1
211 960.018 45 1
211 973.673 46 1
211 1047.707 48 2
211 1057.412 49 2
211 1064.434 50 1
211 1128.825 51 1
211 1132.218 52 1
211 1159.55 54 3
211 1165.241 54 1
211 1175.001 55 1
211 1196.697 56 1
211 1201.255 56 1
211 1207.946 57 1
211 1239.174 58 1
211 1318.04 59 1
211 1325.07 60 1
211 1340.291 61 1
211 1355.473 62 1
211 1377.255 63 1
211 1407.379 63 1
211 1412.68 65 2
211 1420.544 66 1
211 1448.664 67 1
211 1462.331 68 1
211 1477.682 69 1
211 1501.415 70 1
211 1515.58 71 1
211 1529.302 72 1
211 1565.625 73 1
211 1627.914 75 2
211 1638.679 76 1
211 1647.917 78 2
211 1651.717 78 1
211 1713.31 79 1
211 1716.648 79 1
211 1721.075 82 2
211 1806.987 84 2
211 1811.729 84 1
