ID TIME BLK #BLOCKS
224 16.792 3 1
224 32.305 4 1
224 50.815 5 2
224 61.259 6 1
224 76.821 7 1
224 91.929 8 1
224 120.595 9 1
224 125.087 10 1
224 131.484 10 1
224 148.803 11 2
224 169.312 13 4
224 193.444 14 2
224 217.041 16 2
224 258.001 19 5
224 274.433 20 1
224 283.969 20 1
224 297.755 21 1
224 313.926 22 1
224 329.962 23 1
224 354.296 25 4
224 400.729 28 4
224 411.457 29 1
224 440.865 31 2
224 453.082 32 1
224 469.951 33 2
224 483.034 34 1
224 497.441 35 1
224 512.877 36 1
224 515.943 36 2
224 528.098 37 1
224 541.85 38 1
224 559.161 39 2
224 582.093 40 2
224 600.21 41 2
224 611.642 42 1
224 617.52 43 1
224 651.485 45 2
224 656.49 45 1
224 661.209 46 1
224 676.983 47 1
224 693.205 48 1
224 702.168 48 1
224 708.024 49 1
224 722.635 50 1
224 751.537 51 2
224 763.813 52 3
224 779.521 53 1
224 783.358 54 1
224 791.0 54 1
224 801.827 55 1
224 815.05 56 1
224 832.064 57 1
224 847.765 58 1
224 860.815 59 1
