ID TIME BLK #BLOCKS
217 15.614 3 1
217 37.506 3 1
217 45.558 4 2
217 54.55 5 1
217 68.112 5 1
217 73.904 6 2
217 85.836 7 2
217 102.479 8 1
217 105.342 8 2
217 126.186 9 1
217 131.306 10 1
217 145.479 11 1
217 162.993 12 1
217 177.025 13 5
217 201.508 14 2
217 225.861 14 1
217 228.087 16 2
217 235.311 17 1
217 254.948 18 1
217 276.093 19 1
217 283.471 20 1
217 289.1 20 1
217 298.071 21 1
217 309.249 21 3
217 344.974 24 3
217 365.783 25 1
217 415.779 27 1
217 419.606 29 3
217 455.702 31 2
217 467.153 32 1
217 483.297 33 1
217 497.868 34 1
217 500.052 34 2
217 511.808 35 1
217 527.291 36 1
217 540.219 37 1
217 556.685 38 1
217 571.262 38 1
217 582.979 39 2
217 627.903 42 5
217 665.84 45 6
