ID TIME BLK #BLOCKS
213 17.867 41 1
213 20.289 41 1
213 30.821 42 1
213 35.045 42 1
213 46.294 43 1
213 63.727 44 1
213 83.098 45 1
213 111.549 47 2
213 122.999 48 1
213 136.126 49 1
213 164.662 50 1
213 177.279 51 1
213 341.395 53 1
213 346.339 57 5
213 461.135 59 2
213 469.148 60 1
213 543.904 60 2
213 554.067 67 7
213 577.115 68 1
213 590.825 69 1
213 593.218 70 1
213 615.828 70 1
213 620.145 71 1
213 711.21 72 1
213 727.916 77 5
213 746.971 78 1
213 755.917 79 1
213 761.392 79 1
213 780.266 79 1
213 785.418 80 2
213 790.885 81 1
213 807.535 82 2
213 820.842 83 1
213 827.85 82 2
213 840.847 83 1
213 852.944 84 2
213 870.879 85 1
213 876.32 85 2
213 886.087 86 4
213 911.14 87 2
213 925.401 88 1
213 928.062 89 1
213 942.149 90 1
213 946.335 90 1
213 957.287 91 1
213 963.462 91 1
213 973.418 92 1
213 1008.388 94 2
213 1013.32 94 1
213 1016.857 95 1
213 1033.024 96 1
213 1047.721 97 1
213 1053.115 97 2
213 1062.298 98 1
213 1090.136 99 1
213 1099.524 100 1
213 1107.482 101 1
213 1123.368 102 1
213 1140.214 102 1
213 1170.39 103 2
213 1253.793 105 2
213 1271.664 107 2
213 1285.138 107 1
213 1294.697 109 1
213 1299.871 109 1
213 1311.069 110 1
213 1340.288 110 1
213 1343.169 112 2
213 1360.756 113 2
213 1372.94 114 1
213 1379.804 114 2
213 1391.655 115 1
213 1402.735 116 1
213 1406.353 116 1
213 1421.668 117 1
213 1434.925 118 1
213 1441.252 118 1
213 1449.554 119 2
213 1470.615 120 1
213 1479.651 121 1
213 1631.655 125 5
