ID TIME BLK #BLOCKS
226 15.417 8 1
226 30.751 9 1
226 47.05 10 1
226 52.332 10 1
226 60.706 11 1
226 76.32 12 1
226 108.974 12 1
226 113.489 14 2
226 121.14 15 1
226 137.134 16 1
226 151.949 17 1
226 167.71 18 1
226 185.664 19 2
226 201.097 20 1
226 214.816 21 1
226 226.603 22 1
226 243.349 23 1
226 257.669 24 1
226 267.388 24 1
226 274.011 25 1
226 288.868 26 1
226 292.247 26 1
226 301.786 27 1
226 310.396 27 2
226 325.662 28 1
226 332.059 29 1
226 335.1 29 1
226 347.673 30 2
226 363.809 31 1
226 379.742 32 1
