ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
210 9.343 2 0 0 0   
210 9.778 2 0 0 0   
210 10.29 2 0 0 0   
210 10.78 2 0 0 0   
210 11.301 2 0 0 0   
210 11.781 2 0 0 0   
210 12.34 2 0 0 0   
210 12.8 2 0 0 0   
210 13.324 2 0 0 0   
210 13.811 2 0 0 0   
210 14.346 2 0 0 0   
210 14.819 2 0 0 0   
210 15.355 3 0 0 0   
210 15.856 3 0 0 0   
210 16.426 3 0 0 0   
210 16.866 3 0 0 0   
210 17.452 3 0 0 0   
210 17.873 3 0 0 0   
210 18.38 3 0 0 0   
210 18.871 3 0 0 0   
210 19.391 3 0 0 0   
210 19.887 3 0 0 0   
210 20.4 3 0 0 0   
210 20.897 3 0 0 0   
210 21.399 3 0 0 0   
210 21.91 3 0 0 0   
210 22.403 3 0 0 0   
210 22.902 3 0 0 0   
210 23.404 3 0 0 0   
210 23.909 3 0 0 0   
210 24.411 3 0 0 0   
210 24.911 3 0 0 0   
210 25.415 3 0 0 0   
210 25.918 3 0 0 0   
210 26.424 3 0 0 0   
210 26.923 3 0 0 0   
210 27.418 3 0 0 0   
210 27.92 3 0 0 0   
210 28.421 3 0 0 0   
210 28.922 3 0 0 0   
210 29.421 3 0 0 0   
210 29.918 3 0 0 0   
210 30.423 3 0 0 0   
210 30.933 3 0 0 0   
210 31.424 3 0 0 0   
210 31.934 3 0 0 0   
210 32.423 3 0 0 0   
210 32.928 3 0 0 0   
210 33.43 3 0 0 0   
210 33.93 3 0 0 0   
210 34.443 3 0 0 0   
210 34.933 3 0 0 0   
210 35.436 3 0 0 0   
210 35.94 3 0 0 0   
210 36.432 3 0 0 0   
210 36.953 3 0 0 0   
210 37.451 3 0 0 0   
210 37.951 3 0 0 0   
210 38.459 3 0 0 0   
210 38.951 3 0 0 0   
210 39.454 3 0 0 0   
210 39.956 3 0 0 0   
210 40.457 3 0 0 0   
210 40.957 3 0 0 0   
210 41.46 3 0 0 0   
210 41.964 3 0 0 0   
210 42.468 3 0 0 0   
210 42.965 3 0 0 0   
210 43.475 3 0 0 0   
210 43.966 3 0 0 0   
210 44.471 3 0 0 0   
210 44.974 3 0 0 0   
210 45.477 3 0 0 0   
210 45.972 3 0 0 0   
210 46.488 3 0 0 0   
210 46.973 3 0 0 0   
210 47.481 3 0 0 0   
210 47.975 3 0 0 0   
210 48.482 3 0 0 0   
210 48.981 3 0 0 0   
210 49.482 3 0 0 0   
210 49.987 3 0 0 0   
210 50.482 3 0 0 0   
210 50.984 3 0 0 0   
210 51.493 3 0 0 0   
210 51.995 3 0 0 0   
210 52.498 3 0 0 0   
210 53.002 3 0 0 0   
210 53.496 3 0 0 0   
210 53.995 3 0 0 0   
210 54.509 3 0 0 0   
210 55.024 3 0 0 0   
210 55.501 3 0 0 0   
210 56.003 3 0 0 0   
210 56.524 3 0 0 0   
210 57.013 3 0 0 0   
210 57.512 3 0 0 0   
210 58.017 3 0 0 0   
210 58.508 3 0 0 0   
210 59.016 3 0 0 0   
210 59.512 3 0 0 0   
210 60.017 3 0 0 0   
210 60.518 3 0 0 0   
210 61.013 3 0 0 0   
210 61.515 3 0 0 0   
210 62.014 3 0 0 0   
210 62.521 3 0 0 0   
210 63.022 3 0 0 0   
210 63.523 3 0 0 0   
210 64.018 3 0 0 0   
210 64.521 3 0 0 0   
210 65.025 3 0 0 0   
210 65.528 3 0 0 0   
210 66.022 3 0 0 0   
210 66.526 3 0 0 0   
210 67.167 3 0 1 0 222  
210 67.625 3 1 1 1 222 222 222
210 68.062 3 1 1 1 222 222 222
210 68.554 3 1 1 1 222 222 222
210 69.045 3 1 1 1 222 222 222
210 69.571 3 1 1 1 222 222 222
210 70.197 3 1 0 0  222 
210 70.58 3 1 0 0  222 
210 71.097 3 1 0 0  222 
210 71.614 3 1 0 0  222 
210 72.087 3 1 0 0  222 
210 72.616 3 1 0 0  222 
210 73.082 3 1 0 0  222 
210 73.609 3 1 0 0  222 
210 74.072 3 0 0 0   
210 74.583 3 0 0 0   
210 75.075 3 0 0 0   
210 75.574 3 0 0 0   
210 76.074 3 0 0 0   
210 76.578 3 0 0 0   
210 77.084 3 0 0 0   
210 77.58 3 0 0 0   
210 78.085 3 0 0 0   
210 78.588 3 0 0 0   
210 79.085 3 0 0 0   
210 79.593 3 0 0 0   
210 80.091 3 0 0 0   
210 80.589 3 0 0 0   
210 81.086 3 0 0 0   
210 81.597 3 0 0 0   
210 82.087 3 0 0 0   
210 82.6 3 0 0 0   
210 83.09 3 0 0 0   
210 83.594 3 0 0 0   
210 84.096 3 0 0 0   
210 84.595 3 0 0 0   
210 85.095 3 0 0 0   
210 85.597 3 0 0 0   
210 86.096 3 0 0 0   
210 86.598 3 0 0 0   
210 87.107 3 0 0 0   
210 87.602 3 0 0 0   
210 88.109 3 0 0 0   
210 88.602 3 0 0 0   
210 89.101 3 0 0 0   
210 89.602 3 0 0 0   
210 90.102 3 0 0 0   
210 90.616 3 0 0 0   
210 91.108 3 0 0 0   
210 91.61 3 0 0 0   
210 92.107 3 0 0 0   
210 92.607 3 0 0 0   
210 93.117 3 0 0 0   
210 93.614 3 0 0 0   
210 94.111 3 0 0 0   
210 94.619 3 0 0 0   
210 95.111 3 0 0 0   
210 95.622 3 0 0 0   
210 96.117 3 0 0 0   
210 96.619 3 0 0 0   
210 97.118 3 0 0 0   
210 97.626 3 0 0 0   
210 98.12 3 0 0 0   
210 98.628 3 0 0 0   
210 99.122 3 0 0 0   
210 99.624 3 0 0 0   
210 100.166 3 0 0 0   
210 100.626 3 0 0 0   
210 101.129 3 0 0 0   
210 101.635 3 0 0 0   
210 102.13 3 0 0 0   
210 102.631 3 0 0 0   
210 103.129 3 0 0 0   
210 103.633 3 0 0 0   
210 104.133 3 0 0 0   
210 104.647 3 0 0 0   
210 105.133 3 0 0 0   
210 105.637 3 0 0 0   
210 106.144 3 0 0 0   
210 106.638 3 0 0 0   
210 107.135 3 0 0 0   
210 107.645 3 0 0 0   
210 108.136 3 0 0 0   
210 108.64 3 0 0 0   
210 109.137 3 0 0 0   
210 109.639 3 0 0 0   
210 110.139 3 0 0 0   
210 110.65 3 0 0 0   
210 111.18 3 0 1 1 217  217
210 111.67 3 0 1 1 217  217
210 112.169 3 0 1 1 217  217
210 112.664 3 0 1 1 217  217
210 113.171 3 0 1 1 217  217
210 113.667 3 0 1 1 217  217
210 114.169 3 0 1 1 217  217
210 114.669 3 0 1 1 217  217
210 115.174 3 0 1 1 217  217
210 115.67 3 0 1 1 217  217
210 116.177 3 0 1 1 217  217
210 116.673 3 0 1 1 217  217
210 117.171 3 0 1 1 217  217
210 117.671 3 0 1 1 217  217
210 118.168 3 0 1 1 217  217
210 118.67 3 0 0 0   
210 119.156 3 0 0 0   
210 119.67 3 0 0 0   
210 120.16 3 0 0 0   
210 120.659 3 0 0 0   
210 121.159 3 0 0 0   
210 121.676 3 0 1 1 217  217
210 122.18 3 0 1 1 217  217
210 122.682 3 0 1 1 217  217
210 123.179 3 0 1 1 217  217
210 123.688 3 0 1 1 217  217
210 124.18 3 0 1 1 217  217
210 124.681 3 0 1 1 217  217
210 125.179 3 0 1 1 217  217
210 125.686 3 0 1 1 217  217
210 126.196 3 0 2 2 217;224  217;224
210 126.712 3 0 2 2 217;224  217;224
210 127.199 3 0 2 2 217;224  217;224
210 127.667 3 0 1 1 224  224
210 128.186 3 0 1 1 224  224
210 128.706 3 0 1 1 224  224
210 129.187 3 0 1 1 224  224
210 129.71 3 0 1 1 224  224
210 130.191 3 0 1 1 224  224
210 130.675 3 0 0 0   
210 131.178 3 0 0 0   
210 131.682 3 0 0 0   
210 132.174 3 0 0 0   
210 132.684 3 0 0 0   
210 133.176 3 0 0 0   
210 133.685 3 0 0 0   
210 134.179 3 0 0 0   
210 134.679 3 0 0 0   
210 135.193 3 0 0 0   
210 135.68 3 0 0 0   
210 136.181 3 0 0 0   
210 136.684 3 0 0 0   
210 137.18 3 0 0 0   
210 137.686 3 0 0 0   
210 138.182 3 0 0 0   
210 138.685 3 0 0 0   
210 139.191 3 0 0 0   
210 139.688 3 0 0 0   
210 140.193 3 0 0 0   
210 140.689 3 0 0 0   
210 141.188 3 0 0 0   
210 141.691 3 0 0 0   
210 142.194 3 0 0 0   
210 142.697 3 0 0 0   
210 143.217 3 0 1 1 218  218
210 143.708 3 1 1 1 218 218 218
210 144.217 3 1 1 1 218 218 218
210 144.707 3 1 1 1 218 218 218
210 145.252 3 1 1 1 218 218 218
210 145.753 3 1 1 1 218 218 218
210 146.25 3 1 1 1 218 218 218
210 147.019 3 1 0 0  218 
210 147.27 3 1 0 0  218 
210 147.78 3 1 0 0  218 
210 148.287 3 1 0 0  218 
210 148.785 3 1 0 0  218 
210 149.278 3 1 0 0  218 
210 149.795 3 1 0 0  218 
210 150.283 3 1 0 0  218 
210 150.773 3 0 0 0   
210 151.268 3 1 0 0  218 
210 151.769 3 1 0 0  218 
210 152.299 3 1 0 0  218 
210 152.763 3 0 0 0   
210 153.267 3 0 0 0   
210 153.764 3 0 0 0   
