ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
209 6.725 2 0 0 0   
209 9.047 2 1 1 1 217 217 217
209 11.571 2 1 1 1 217 217 217
209 14.1 2 1 2 2 217;210 217 217;210
209 16.646 3 2 2 2 217;210 217;210 217;210
209 19.204 3 2 2 2 217;210 217;210 217;210
209 21.452 3 2 1 1 217 217;210 217
209 24.156 3 2 0 0  217;210 
209 26.919 3 3 1 1 214 217;214;210 214
209 29.307 3 4 2 2 214;222 222;217;214;210 222;214
209 32.32 4 4 2 2 214;222 222;217;214;210 222;214
209 35.613 4 5 2 2 222;224 222;224;217;214;210 224;222
209 38.332 4 5 1 1 224 222;224;217;214;210 224
209 40.895 4 4 1 1 224 222;224;214;210 224
209 43.468 4 4 1 1 224 222;224;217;210 224
209 45.757 4 2 1 1 224 222;224 224
209 47.866 5 2 1 1 224 222;224 224
209 50.5 5 2 1 0 222 222;224 
209 53.21 5 1 0 0  224 
209 55.321 5 0 0 0   
209 57.375 5 0 0 0   
209 59.434 5 0 0 0   
209 61.912 5 0 0 0   
209 64.43 5 1 0 0  222 
209 66.905 5 1 0 0  222 
209 69.424 5 1 0 0  222 
209 71.58 6 2 1 1 217 222;217 217
209 74.115 6 2 1 1 217 222;217 217
209 76.63 6 2 0 0  222;217 
209 79.388 6 3 1 1 211 222;211;217 211
209 82.025 7 3 1 0 211 222;211;217 
209 84.61 7 3 1 1 224 222;211;217 224
209 86.951 7 4 1 1 224 222;224;211;217 224
209 89.705 7 4 1 1 222 222;224;211;217 222
209 92.541 8 4 1 1 222 222;224;211;217 222
209 94.896 8 4 0 0  222;224;211;217 
209 97.951 8 4 1 1 222 222;224;211;217 222
209 100.726 8 4 1 0 222 222;224;211;217 
209 103.251 8 3 0 0  222;224;211 
209 105.79 8 3 1 1 222 222;224;211 222
209 108.119 9 2 2 1 210;222 222;211 222
209 110.595 9 2 1 1 210 222;210 210
209 113.09 9 2 1 1 210 222;210 210
209 115.871 9 2 0 0  222;210 
209 118.457 9 2 0 0  222;210 
209 120.924 9 3 0 0  222;224;210 
209 123.73 10 3 0 0  222;224;210 
209 126.128 10 2 0 0  224;210 
209 128.778 10 2 0 0  224;210 
209 131.333 10 2 0 0  224;210 
209 133.835 10 2 0 0  224;210 
209 136.381 10 1 0 0  224 
209 138.845 10 1 0 0  224 
209 141.432 10 1 1 1 210 224 210
209 144.114 10 2 3 3 210;224;222 224;210 224;222;210
209 146.444 10 2 3 3 224;222;210 224;210 224;222;210
209 149.372 11 2 1 1 210 224;210 210
209 151.818 11 2 1 1 222 222;224 222
209 154.975 11 2 0 0  224;210 
209 157.679 11 2 1 1 222 224;210 222
209 161.112 12 3 1 1 217 224;217;210 217
209 163.838 12 3 1 1 217 224;217;210 217
209 167.9 12 4 3 1 217;213;210 213;224;217;210 217
