ID TIME BLK #BLOCKS
226 17.05 3 1
226 26.088 3 1
226 34.061 4 2
226 47.567 5 1
226 61.524 6 1
226 71.41 6 1
226 89.159 7 2
226 126.781 10 4
226 141.968 11 1
226 156.119 12 1
226 169.087 13 1
226 182.788 14 1
226 198.227 15 1
226 213.669 16 2
226 244.596 18 2
226 259.698 19 1
226 272.916 20 1
226 286.288 21 1
226 290.641 21 3
226 302.699 22 1
226 318.433 23 1
226 343.861 24 2
226 353.479 25 1
226 363.154 26 1
226 377.221 27 1
226 393.321 28 1
226 398.335 28 1
226 410.011 29 1
226 438.364 31 3
226 452.703 32 1
226 467.167 33 1
