ID TIME BLK #BLOCKS
217 17.007 3 1
217 33.031 4 1
217 41.739 4 2
217 71.11 6 4
217 92.042 8 2
217 108.256 9 1
217 115.652 9 2
217 134.481 10 2
217 149.284 11 2
217 161.546 12 1
217 167.253 13 1
217 178.715 13 1
217 196.949 14 2
217 217.386 15 1
217 227.666 16 1
217 240.626 18 2
217 272.371 20 3
217 302.102 21 3
217 327.904 23 3
217 342.171 24 2
217 355.925 25 2
217 364.858 26 1
217 388.035 27 1
217 409.072 27 2
217 445.558 31 9
217 474.826 32 2
217 489.179 34 2
217 522.448 36 4
217 532.541 37 1
217 559.849 38 1
217 580.846 40 5
217 640.662 44 6
217 712.015 48 7
217 738.124 50 2
217 744.896 51 1
217 755.309 51 1
217 762.026 52 3
217 777.44 53 1
217 787.317 53 1
217 801.767 54 2
217 848.608 57 5
217 865.737 59 3
217 875.713 59 1
217 882.305 60 1
217 892.327 60 2
