ID TIME BLK #BLOCKS
213 16.435 10 1
213 88.577 13 3
213 97.37 13 1
213 109.266 14 1
213 124.834 15 1
213 152.477 16 1
213 156.3 16 1
213 188.471 18 2
213 200.006 19 1
213 219.142 20 1
213 259.541 21 1
213 368.526 24 3
213 384.904 25 1
213 419.962 26 1
213 436.35 27 1
213 460.684 28 1
213 495.631 29 1
213 502.096 30 1
213 510.657 31 1
213 528.066 32 1
213 538.865 33 2
213 568.429 35 2
213 595.944 36 3
213 620.46 38 1
213 631.017 39 2
213 650.436 39 1
213 661.202 41 3
213 674.572 42 1
213 708.628 43 1
213 717.159 44 2
213 740.517 46 2
213 778.892 47 1
213 793.473 49 3
213 810.63 50 2
213 817.197 51 1
213 830.4 52 1
213 838.628 52 1
213 918.202 53 1
213 928.263 55 2
213 987.521 56 1
213 993.825 58 2
213 998.983 59 1
213 1020.941 60 1
213 1035.145 61 1
213 1059.052 62 1
213 1078.187 63 1
213 1089.507 64 1
213 1103.11 65 1
213 1129.612 66 1
213 1145.072 67 1
213 1151.396 67 1
213 1208.172 69 2
213 1278.709 70 1
213 1281.397 72 2
213 1319.809 73 1
213 1333.505 74 1
