ID TIME BLK #BLOCKS
224 68.708 4 2
224 79.635 5 1
224 118.492 6 2
224 180.795 7 1
224 208.831 8 1
224 229.315 11 1
224 237.615 12 1
224 251.557 13 1
224 387.965 14 1
224 418.466 15 2
224 449.862 16 1
224 518.976 18 2
224 536.812 19 1
224 558.783 20 1
224 628.807 21 1
224 669.207 22 1
224 674.138 23 1
224 731.8 24 1
224 737.845 24 1
224 746.852 25 1
224 778.397 26 1
224 838.614 28 2
224 889.086 31 2
224 909.374 32 2
224 927.967 33 1
224 933.953 33 1
224 988.213 35 2
224 1028.268 36 1
224 1031.436 37 1
224 1033.822 38 1
224 1128.79 39 1
224 1218.514 40 3
224 1234.711 43 4
224 1246.451 43 1
224 1252.233 44 1
224 1269.675 45 1
224 1309.839 46 1
224 1318.826 47 1
