ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
222 5.579 2 0 0 0   
222 7.897 2 2 2 2 214;213 214;213 213;214
222 10.468 2 2 2 2 214;213 214;213 213;214
222 12.893 2 2 2 2 214;213 214;213 213;214
222 15.426 2 2 2 2 214;213 214;213 213;214
222 17.974 2 2 3 3 214;213;224 214;213 224;213;214
222 20.665 3 3 3 3 214;213;224 224;214;213 224;213;214
222 23.24 3 3 2 2 213;224 224;214;213 224;213
222 26.058 3 3 3 3 213;214;224 224;214;213 224;213;214
222 28.603 3 3 2 2 214;224 224;214;213 224;214
222 31.118 3 3 1 1 224 224;214;213 224
222 34.025 4 3 1 1 224 224;214;213 224
222 36.669 4 2 1 1 224 224;214 224
222 38.98 4 2 1 1 224 224;214 224
222 41.268 4 1 1 1 224 224 224
222 43.84 4 2 1 1 224 224;213 224
222 46.424 4 2 3 3 224;226;211 224;226 211;224;226
222 50.014 4 5 4 3 224;211;213;210 224;210;213;226;211 211;213;224
222 53.314 4 5 5 5 224;211;213;210;226 224;210;213;226;211 226;211;210;213;224
222 59.438 4 4 2 2 211;210 224;210;213;211 211;210
222 62.884 4 4 0 0  224;210;213;211 
222 65.759 6 4 2 2 211;210 224;210;213;211 211;210
222 69.325 6 4 1 1 210 224;210;213;211 210
222 73.5 6 3 1 1 211 224;210;211 211
222 76.151 6 3 1 1 210 224;210;211 210
222 79.542 7 3 1 1 211 224;210;213 211
222 83.272 7 3 1 1 210 224;210;213 210
222 87.632 7 5 3 1 210;213;217 224;210;213;217;211 213
222 94.913 8 6 2 1 213;218 210;218;209;213;217;211 213
222 100.052 8 4 3 3 218;209;224 210;218;209;217 209;218;224
222 103.955 8 4 2 2 224;214 210;218;209;217 214;224
222 106.754 8 3 0 0  218;209;217 
222 110.478 9 4 1 0 226 210;218;209;217 
222 113.964 9 4 1 1 226 218;209;217;226 226
222 117.101 9 3 1 1 209 209;217;226 209
222 120.099 9 4 3 3 209;211;226 209;217;226;211 209;226;211
222 124.121 10 3 1 1 211 209;217;226 211
222 126.758 10 3 0 0  209;217;226 
222 129.288 10 3 0 0  209;217;226 
222 132.041 10 3 0 0  209;217;226 
222 134.326 10 2 0 0  209;226 
222 137.041 11 1 0 0  226 
222 139.543 11 1 0 0  226 
222 141.934 11 1 0 0  226 
222 144.198 11 0 0 0   
222 146.723 11 1 1 1 224 224 224
222 149.26 11 1 1 1 224 224 224
222 151.758 11 1 1 1 224 224 224
222 154.425 12 1 1 0 214 224 
222 156.92 12 2 1 0 213 224;214 
222 159.364 12 3 2 2 213;214 224;214;213 214;213
222 161.974 12 3 0 0  224;214;213 
222 164.587 12 3 0 0  224;214;213 
222 167.304 13 2 0 0  214;213 
222 169.544 13 2 0 0  214;213 
222 172.372 13 3 1 0 209 214;209;213 
222 174.862 13 3 2 2 209;214 214;209;213 209;214
222 177.554 13 3 2 2 209;214 214;209;213 209;214
222 179.692 13 2 0 0  209;213 
222 182.362 13 2 1 1 217 209;217 217
222 185.041 14 2 2 1 217;211 209;217 217
222 188.061 14 3 2 2 217;211 209;217;211 211;217
222 190.479 14 3 2 2 217;211 209;217;211 211;217
222 193.827 14 4 2 2 211;209 209;213;217;211 209;211
222 196.939 14 4 0 0  209;213;217;211 
222 200.695 15 4 2 2 209;214 214;209;213;211 209;214
222 203.565 15 3 1 1 214 214;209;211 214
222 206.298 15 1 0 0  209 
222 208.566 15 1 0 0  209 
222 210.779 15 1 0 0  209 
222 213.392 16 1 1 1 226 209 226
222 215.568 16 1 1 1 226 209 226
222 218.871 16 2 0 0  209;226 
222 221.192 16 2 1 1 226 209;226 226
222 223.482 16 1 1 1 226 226 226
222 225.901 16 1 0 0  226 
222 228.615 17 1 1 1 226 226 226
222 231.416 17 2 2 2 226;209 209;226 209;226
222 234.079 17 2 2 2 226;209 209;226 209;226
222 236.364 17 2 1 1 209 209;226 209
222 239.13 17 3 2 2 209;211 209;226;211 209;211
222 242.178 17 3 1 0 211 209;226;211 
222 244.675 18 2 1 1 211 209;211 211
222 247.268 18 2 2 0 218;210 209;211 
222 250.862 18 4 1 1 210 210;218;209;211 210
222 254.476 18 4 1 1 218 210;218;209;211 218
222 257.145 18 4 0 0  210;218;209;211 
222 259.967 19 4 0 0  210;218;209;211 
222 262.762 19 4 0 0  210;218;209;211 
222 265.336 19 4 0 0  210;218;209;211 
222 268.009 19 4 1 1 209 210;218;209;211 209
222 271.13 19 5 2 2 209;214 214;210;218;209;211 209;214
222 274.989 20 5 1 1 209 214;210;218;209;226 209
222 278.119 20 4 2 1 224;214 224;214;210;209 214
222 281.285 20 4 1 0 224 224;214;210;209 
222 283.831 20 3 1 0 224 224;214;209 
222 286.515 20 3 1 0 226 224;214;209 
222 289.6 21 4 1 1 226 224;214;209;226 226
222 292.516 21 4 1 1 210 224;214;209;226 210
222 295.767 21 6 2 0 210;211 224;214;210;209;226;211 
222 299.028 21 6 1 0 211 224;214;210;209;226;211 
222 302.521 22 7 1 1 218 224;214;210;218;209;226;211 218
222 305.384 22 5 1 0 218 214;210;218;226;211 
222 308.177 22 5 4 4 218;224;214;209 214;210;218;226;211 209;214;218;224
222 311.091 22 5 2 2 224;214 214;210;218;226;211 214;224
222 315.199 22 6 2 2 214;218 224;214;210;218;226;211 214;218
222 318.318 23 6 0 0  224;214;210;218;226;211 
222 321.559 23 6 0 0  224;214;210;218;226;211 
222 324.22 23 5 1 1 213 224;214;218;226;211 213
222 327.528 23 4 0 0  224;214;218;213 
222 331.363 23 6 2 1 209;213 224;214;210;218;213;211 213
222 336.898 24 7 2 1 209;217 224;214;210;218;209;213;217 217
222 340.22 24 5 0 0  224;214;209;213;217 
