ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
217 5.877 5 0 0 0   
217 8.117 5 0 1 1 222  222
217 10.638 5 0 0 0   
217 13.118 5 0 0 0   
217 15.655 5 0 0 0   
217 18.288 6 0 1 0 210  
217 20.837 6 0 1 1 210  210
217 23.213 6 0 1 1 210  210
217 25.714 6 0 1 1 210  210
217 27.732 6 0 1 1 210  210
217 30.315 6 0 2 2 210;218  218;210
217 33.015 6 1 3 3 210;218;214 218 214;218;210
217 35.686 7 2 1 1 214 218;214 214
217 38.434 7 2 2 2 214;222 218;214 214;222
217 40.97 7 2 0 0  218;214 
217 43.756 7 2 1 0 226 218;214 
217 47.077 7 3 2 1 226;213 218;226;214 226
217 49.972 7 4 2 2 226;213 218;226;213;214 213;226
217 53.177 8 4 3 1 226;213;211 218;226;213;214 213
217 57.758 8 5 3 1 226;211;224 218;226;213;214;211 211
217 62.211 8 5 1 1 211 218;226;213;224;211 211
217 66.084 9 5 2 1 226;224 218;226;213;224;211 224
217 69.597 9 5 0 0  218;226;213;224;211 
217 72.562 9 4 1 1 226 218;226;224;211 226
217 75.272 9 3 2 1 226;209 218;224;211 226
217 78.034 9 4 2 2 209;226 218;209;224;211 209;226
217 82.081 10 2 2 1 226;222 209;211 226
217 85.499 10 3 2 2 210;226 209;211;222 226;210
217 88.077 10 2 1 1 226 209;222 226
217 90.53 10 2 0 0  209;222 
217 93.66 11 3 1 1 214 214;209;222 214
217 96.912 11 4 1 1 214 226;214;209;222 214
217 100.639 11 4 1 1 214 226;214;209;222 214
217 103.474 11 4 0 0  226;214;209;222 
217 105.875 11 3 0 0  214;209;222 
217 108.362 11 3 1 1 214 214;209;222 214
217 111.955 12 3 1 1 214 214;209;222 214
217 114.684 12 3 0 0  214;209;222 
217 117.317 12 3 1 1 218 218;214;222 218
217 119.591 12 2 1 1 218 218;214 218
217 121.801 12 2 2 2 218;222 218;214 218;222
217 124.208 12 2 1 1 222 218;222 222
217 126.555 13 2 1 1 222 218;222 222
217 128.661 13 2 2 2 222;214 218;222 214;222
217 131.312 13 3 2 2 222;214 218;214;222 214;222
217 133.91 13 3 1 1 222 218;214;222 222
217 136.648 13 2 1 1 222 214;222 222
217 139.654 14 2 0 0  214;222 
217 142.295 14 2 0 0  214;222 
217 144.703 14 1 0 0  222 
217 147.186 14 1 0 0  222 
217 149.706 14 0 0 0   
217 152.208 14 0 0 0   
217 154.378 14 0 1 1 222  222
217 156.524 15 0 1 1 222  222
217 158.758 15 1 1 1 222 222 222
217 161.268 15 1 1 1 222 222 222
217 163.315 15 1 1 1 222 222 222
