ID TIME BLK #BLOCKS
217 127.386 6 3
217 145.9 7 2
217 169.577 8 1
217 176.201 9 1
217 189.979 10 1
217 208.608 11 1
217 218.956 12 1
217 267.119 13 1
217 269.626 13 1
217 272.319 14 1
217 283.778 15 1
217 330.166 17 2
217 343.82 18 1
217 358.714 19 1
217 377.249 20 1
217 418.859 23 2
217 435.791 24 2
217 527.868 26 2
217 547.504 27 1
217 587.755 28 1
217 593.977 30 2
217 631.026 29 1
217 634.493 29 1
217 644.074 30 1
217 717.546 32 1
217 719.57 32 1
217 758.106 36 4
217 781.139 38 2
217 820.425 39 1
217 826.148 39 1
217 867.478 41 1
217 874.536 42 2
217 885.271 43 1
217 958.338 44 1
217 964.997 45 1
217 1006.881 45 1
217 1012.503 48 3
217 1067.688 50 3
217 1079.569 50 1
217 1082.432 51 1
217 1138.673 52 1
217 1142.948 53 1
217 1187.97 54 2
217 1196.179 55 1
217 1208.728 55 2
217 1214.699 57 2
217 1225.297 58 1
217 1259.78 59 1
217 1350.243 61 1
217 1357.499 62 3
217 1370.321 63 1
217 1437.573 63 1
217 1442.742 66 3
217 1468.645 68 2
217 1477.518 69 1
217 1507.793 70 1
217 1537.368 71 1
217 1557.929 72 1
217 1597.148 73 1
217 1602.731 75 2
217 1615.09 75 1
217 1621.601 76 2
217 1633.036 77 1
217 1697.871 79 2
217 1717.926 80 2
